lat,long,elev,timediff,current_time,OBUID
408652486,-778347397,3396,0:49:09.580000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 844000),)",2a3c600d
408653384,-778343604,3349,0:49:09.590000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 853000),)",2a3c603c
408652486,-778347397,3396,0:49:09.680000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 944000),)",2a3c600d
408653402,-778343512,3349,0:49:09.690000,"(datetime.datetime(2026, 8, 21, 16, 44, 10, 953000),)",2a3c603c
408652486,-778347397,3396,0:49:09.780000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 44000),)",2a3c600d
408653423,-778343416,3349,0:49:09.790000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 57000),)",2a3c603c
408652486,-778347397,3396,0:49:09.880000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 144000),)",2a3c600d
408653438,-778343315,3348,0:49:09.880000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 152000),)",2a3c603c
408652486,-778347397,3396,0:49:09.980000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 243000),)",2a3c600d
408653459,-778343216,3348,0:49:09.980000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 250000),)",2a3c603c
408652486,-778347397,3396,0:49:10.080000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 345000),)",2a3c600d
408653459,-778343216,3348,0:49:10.090000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 354000),)",2a3c603c
408652486,-778347397,3396,0:49:10.180000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 443000),)",2a3c600d
408653479,-778343116,3348,0:49:10.180000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 450000),)",2a3c603c
408653502,-778343019,3348,0:49:10.280000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 545000),)",2a3c603c
408652486,-778347397,3396,0:49:10.290000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 553000),)",2a3c600d
408652486,-778347397,3396,0:49:10.380000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 643000),)",2a3c600d
408653524,-778342917,3348,0:49:10.380000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 651000),)",2a3c603c
408652486,-778347397,3396,0:49:10.480000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 743000),)",2a3c600d
408653549,-778342816,3348,0:49:10.480000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 752000),)",2a3c603c
408652486,-778347397,3396,0:49:10.580000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 845000),)",2a3c600d
408653568,-778342712,3348,0:49:10.590000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 853000),)",2a3c603c
408652486,-778347397,3396,0:49:10.680000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 943000),)",2a3c600d
408653593,-778342604,3348,0:49:10.680000,"(datetime.datetime(2026, 8, 21, 16, 44, 11, 951000),)",2a3c603c
408652486,-778347397,3396,0:49:10.780000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 43000),)",2a3c600d
408653619,-778342499,3349,0:49:10.780000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 51000),)",2a3c603c
408652486,-778347397,3396,0:49:10.880000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 143000),)",2a3c600d
408653637,-778342390,3348,0:49:10.890000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 154000),)",2a3c603c
408652486,-778347397,3396,0:49:10.980000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 243000),)",2a3c600d
408653676,-778342272,3347,0:49:10.980000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 251000),)",2a3c603c
408652486,-778347397,3396,0:49:11.080000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 346000),)",2a3c600d
408653700,-778342158,3346,0:49:11.090000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 357000),)",2a3c603c
408652485,-778347397,3396,0:49:11.180000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 443000),)",2a3c600d
408653720,-778342047,3346,0:49:11.190000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 453000),)",2a3c603c
408652485,-778347397,3396,0:49:11.230000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 493000),)",2a3c600d
408653748,-778341932,3346,0:49:11.280000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 546000),)",2a3c603c
408652485,-778347397,3396,0:49:11.330000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 593000),)",2a3c600d
408653770,-778341817,3346,0:49:11.380000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 645000),)",2a3c603c
408652485,-778347397,3396,0:49:11.430000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 697000),)",2a3c600d
408653799,-778341699,3347,0:49:11.480000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 746000),)",2a3c603c
408652485,-778347397,3396,0:49:11.520000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 792000),)",2a3c600d
408653821,-778341585,3346,0:49:11.580000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 845000),)",2a3c603c
408652485,-778347397,3396,0:49:11.630000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 893000),)",2a3c600d
408653849,-778341464,3346,0:49:11.680000,"(datetime.datetime(2026, 8, 21, 16, 44, 12, 945000),)",2a3c603c
408652485,-778347397,3396,0:49:11.770000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 34000),)",2a3c600d
408653873,-778341339,3347,0:49:11.780000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 46000),)",2a3c603c
408652485,-778347397,3396,0:49:11.830000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 93000),)",2a3c600d
408653897,-778341223,3347,0:49:11.880000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 145000),)",2a3c603c
408652498,-778347313,3395,0:49:11.930000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 196000),)",2a3c600d
408653929,-778341102,3346,0:49:11.980000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 245000),)",2a3c603c
408652501,-778347291,3395,0:49:12.030000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 293000),)",2a3c600d
408653953,-778340980,3346,0:49:12.080000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 345000),)",2a3c603c
408652505,-778347270,3395,0:49:12.130000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 394000),)",2a3c600d
408653984,-778340856,3346,0:49:12.180000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 445000),)",2a3c603c
408652509,-778347247,3395,0:49:12.230000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 494000),)",2a3c600d
408654007,-778340736,3346,0:49:12.280000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 545000),)",2a3c603c
408652514,-778347221,3395,0:49:12.330000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 594000),)",2a3c600d
408654035,-778340610,3346,0:49:12.380000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 645000),)",2a3c603c
408652520,-778347200,3395,0:49:12.430000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 693000),)",2a3c600d
408654062,-778340485,3346,0:49:12.430000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 701000),)",2a3c603c
408652525,-778347172,3395,0:49:12.530000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 793000),)",2a3c600d
408654085,-778340360,3346,0:49:12.530000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 801000),)",2a3c603c
408652532,-778347143,3395,0:49:12.630000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 893000),)",2a3c600d
408654114,-778340234,3346,0:49:12.650000,"(datetime.datetime(2026, 8, 21, 16, 44, 13, 917000),)",2a3c603c
408652537,-778347110,3395,0:49:12.740000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 3000),)",2a3c600d
408654144,-778340106,3345,0:49:12.750000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 14000),)",2a3c603c
408652546,-778347078,3395,0:49:12.830000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 94000),)",2a3c600d
408654169,-778339980,3345,0:49:12.840000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 105000),)",2a3c603c
408652565,-778347038,3394,0:49:12.930000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 193000),)",2a3c600d
408654200,-778339843,3347,0:49:12.940000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 205000),)",2a3c603c
408652575,-778346996,3394,0:49:13.030000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 293000),)",2a3c600d
408654226,-778339716,3347,0:49:13.030000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 302000),)",2a3c603c
408652582,-778346956,3394,0:49:13.130000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 393000),)",2a3c600d
408654252,-778339589,3346,0:49:13.140000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 403000),)",2a3c603c
408652591,-778346915,3394,0:49:13.230000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 493000),)",2a3c600d
408654281,-778339461,3347,0:49:13.230000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 501000),)",2a3c603c
408652601,-778346872,3394,0:49:13.330000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 594000),)",2a3c600d
408654310,-778339335,3347,0:49:13.340000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 607000),)",2a3c603c
408652611,-778346824,3394,0:49:13.430000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 700000),)",2a3c600d
408654335,-778339207,3346,0:49:13.440000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 710000),)",2a3c603c
408652622,-778346778,3394,0:49:13.530000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 796000),)",2a3c600d
408654363,-778339080,3347,0:49:13.540000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 804000),)",2a3c603c
408654391,-778338954,3347,0:49:13.630000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 899000),)",2a3c603c
408652634,-778346728,3394,0:49:13.640000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 908000),)",2a3c600d
408652645,-778346676,3394,0:49:13.730000,"(datetime.datetime(2026, 8, 21, 16, 44, 14, 999000),)",2a3c600d
408654419,-778338827,3347,0:49:13.750000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 15000),)",2a3c603c
408652656,-778346623,3395,0:49:13.830000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 93000),)",2a3c600d
408654446,-778338702,3347,0:49:13.830000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 101000),)",2a3c603c
408652668,-778346573,3393,0:49:13.930000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 193000),)",2a3c600d
408654486,-778338590,3347,0:49:13.940000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 204000),)",2a3c603c
408652684,-778346508,3393,0:49:14.030000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 294000),)",2a3c600d
408654515,-778338461,3347,0:49:14.040000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 308000),)",2a3c603c
408652696,-778346450,3393,0:49:14.130000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 393000),)",2a3c600d
408654543,-778338338,3348,0:49:14.140000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 404000),)",2a3c603c
408652710,-778346388,3393,0:49:14.230000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 496000),)",2a3c600d
408654570,-778338212,3347,0:49:14.240000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 507000),)",2a3c603c
408652724,-778346324,3393,0:49:14.330000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 596000),)",2a3c600d
408654597,-778338088,3347,0:49:14.340000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 607000),)",2a3c603c
408652739,-778346258,3393,0:49:14.430000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 693000),)",2a3c600d
408654624,-778337966,3347,0:49:14.440000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 704000),)",2a3c603c
408652754,-778346191,3393,0:49:14.530000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 796000),)",2a3c600d
408654651,-778337845,3347,0:49:14.540000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 809000),)",2a3c603c
408652769,-778346119,3393,0:49:14.630000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 895000),)",2a3c600d
408654677,-778337715,3347,0:49:14.640000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 906000),)",2a3c603c
408652785,-778346050,3393,0:49:14.730000,"(datetime.datetime(2026, 8, 21, 16, 44, 15, 998000),)",2a3c600d
408654704,-778337595,3347,0:49:14.740000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 6000),)",2a3c603c
408652803,-778345975,3393,0:49:14.830000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 98000),)",2a3c600d
408654730,-778337475,3348,0:49:14.840000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 107000),)",2a3c603c
408652822,-778345907,3392,0:49:14.930000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 194000),)",2a3c600d
408654766,-778337341,3346,0:49:14.940000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 206000),)",2a3c603c
408652842,-778345822,3392,0:49:15.030000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 293000),)",2a3c600d
408654792,-778337223,3346,0:49:15.040000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 305000),)",2a3c603c
408652859,-778345743,3392,0:49:15.130000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 396000),)",2a3c600d
408654816,-778337105,3346,0:49:15.150000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 417000),)",2a3c603c
408652878,-778345661,3392,0:49:15.230000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 493000),)",2a3c600d
408654842,-778336983,3346,0:49:15.240000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 504000),)",2a3c603c
408652897,-778345577,3392,0:49:15.330000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 593000),)",2a3c600d
408654866,-778336860,3346,0:49:15.330000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 602000),)",2a3c603c
408652915,-778345491,3392,0:49:15.430000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 693000),)",2a3c600d
408654892,-778336744,3346,0:49:15.440000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 703000),)",2a3c603c
408652934,-778345405,3392,0:49:15.530000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 793000),)",2a3c600d
408654918,-778336621,3346,0:49:15.540000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 802000),)",2a3c603c
408652953,-778345315,3392,0:49:15.630000,"(datetime.datetime(2026, 8, 21, 16, 44, 16, 894000),)",2a3c600d
