lat,long,elev,timediff,current_time,OBUID
408658662,-778315323,3373,1:15:57.430000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 698000),)",2a3c600d
408658477,-778314126,3343,1:15:57.490000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 753000),)",2a3c603c
408658662,-778315323,3373,1:15:57.530000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 799000),)",2a3c600d
408658477,-778314126,3343,1:15:57.590000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 852000),)",2a3c603c
408658662,-778315323,3373,1:15:57.630000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 897000),)",2a3c600d
408658477,-778314126,3343,1:15:57.680000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 952000),)",2a3c603c
408658662,-778315323,3373,1:15:57.730000,"(datetime.datetime(2026, 8, 21, 17, 10, 58, 998000),)",2a3c600d
408658477,-778314126,3343,1:15:57.790000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 61000),)",2a3c603c
408658662,-778315323,3373,1:15:57.830000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 97000),)",2a3c600d
408658477,-778314126,3343,1:15:57.880000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 152000),)",2a3c603c
408658663,-778315323,3373,1:15:57.930000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 198000),)",2a3c600d
408658477,-778314126,3343,1:15:57.990000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 253000),)",2a3c603c
408658663,-778315323,3373,1:15:58.040000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 308000),)",2a3c600d
408658477,-778314126,3343,1:15:58.090000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 352000),)",2a3c603c
408658663,-778315323,3373,1:15:58.130000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 397000),)",2a3c600d
408658477,-778314126,3343,1:15:58.180000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 452000),)",2a3c603c
408658663,-778315323,3373,1:15:58.230000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 496000),)",2a3c600d
408658477,-778314126,3343,1:15:58.290000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 552000),)",2a3c603c
408658663,-778315323,3373,1:15:58.330000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 598000),)",2a3c600d
408658477,-778314126,3343,1:15:58.380000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 652000),)",2a3c603c
408658663,-778315323,3373,1:15:58.420000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 685000),)",2a3c600d
408658477,-778314126,3343,1:15:58.490000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 755000),)",2a3c603c
408658663,-778315323,3373,1:15:58.520000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 784000),)",2a3c600d
408658477,-778314126,3343,1:15:58.590000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 852000),)",2a3c603c
408658663,-778315323,3373,1:15:58.620000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 887000),)",2a3c600d
408658477,-778314126,3343,1:15:58.700000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 963000),)",2a3c603c
408658663,-778315323,3373,1:15:58.720000,"(datetime.datetime(2026, 8, 21, 17, 10, 59, 983000),)",2a3c600d
408658477,-778314126,3343,1:15:58.790000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 53000),)",2a3c603c
408658663,-778315323,3373,1:15:58.820000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 83000),)",2a3c600d
408658477,-778314126,3343,1:15:58.880000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 152000),)",2a3c603c
408658663,-778315322,3373,1:15:58.930000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 194000),)",2a3c600d
408658477,-778314126,3343,1:15:58.980000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 252000),)",2a3c603c
408658663,-778315322,3373,1:15:59.020000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 284000),)",2a3c600d
408658477,-778314126,3343,1:15:59.090000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 353000),)",2a3c603c
408658662,-778315322,3373,1:15:59.120000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 384000),)",2a3c600d
408658477,-778314126,3343,1:15:59.180000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 452000),)",2a3c603c
408658662,-778315322,3373,1:15:59.220000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 484000),)",2a3c600d
408658477,-778314126,3343,1:15:59.290000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 553000),)",2a3c603c
408658662,-778315322,3373,1:15:59.320000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 583000),)",2a3c600d
408658477,-778314126,3343,1:15:59.380000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 652000),)",2a3c603c
408658662,-778315322,3373,1:15:59.420000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 684000),)",2a3c600d
408658477,-778314126,3343,1:15:59.480000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 751000),)",2a3c603c
408658662,-778315322,3373,1:15:59.520000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 784000),)",2a3c600d
408658477,-778314126,3343,1:15:59.560000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 830000),)",2a3c603c
408658662,-778315322,3373,1:15:59.620000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 884000),)",2a3c600d
408658477,-778314126,3343,1:15:59.660000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 931000),)",2a3c603c
408658662,-778315322,3373,1:15:59.720000,"(datetime.datetime(2026, 8, 21, 17, 11, 0, 985000),)",2a3c600d
408658477,-778314126,3343,1:15:59.770000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 34000),)",2a3c603c
408658662,-778315322,3373,1:15:59.800000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 65000),)",2a3c600d
408658476,-778314126,3343,1:15:59.880000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 145000),)",2a3c603c
408658662,-778315322,3373,1:15:59.900000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 164000),)",2a3c600d
408658476,-778314126,3343,1:15:59.970000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 237000),)",2a3c603c
408658662,-778315322,3373,1:16:00,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 266000),)",2a3c600d
408658476,-778314126,3343,1:16:00.080000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 343000),)",2a3c603c
408658662,-778315322,3373,1:16:00.100000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 365000),)",2a3c600d
408658476,-778314126,3343,1:16:00.170000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 436000),)",2a3c603c
408658662,-778315322,3373,1:16:00.200000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 467000),)",2a3c600d
408658476,-778314126,3343,1:16:00.270000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 536000),)",2a3c603c
408658662,-778315322,3373,1:16:00.300000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 565000),)",2a3c600d
408658476,-778314126,3343,1:16:00.370000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 637000),)",2a3c603c
408658662,-778315322,3373,1:16:00.400000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 666000),)",2a3c600d
408658476,-778314126,3343,1:16:00.470000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 736000),)",2a3c603c
408658662,-778315322,3373,1:16:00.500000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 765000),)",2a3c600d
408658476,-778314126,3343,1:16:00.570000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 837000),)",2a3c603c
408658662,-778315322,3373,1:16:00.600000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 865000),)",2a3c600d
408658476,-778314126,3343,1:16:00.680000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 944000),)",2a3c603c
408658662,-778315322,3373,1:16:00.700000,"(datetime.datetime(2026, 8, 21, 17, 11, 1, 964000),)",2a3c600d
408658476,-778314126,3343,1:16:00.770000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 39000),)",2a3c603c
408658662,-778315322,3373,1:16:00.800000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 68000),)",2a3c600d
408658444,-778314059,3342,1:16:00.870000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 137000),)",2a3c603c
408658662,-778315321,3373,1:16:00.900000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 164000),)",2a3c600d
408658443,-778314050,3342,1:16:00.950000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 221000),)",2a3c603c
408658662,-778315321,3373,1:16:01,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 265000),)",2a3c600d
408658439,-778314043,3342,1:16:01.050000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 321000),)",2a3c603c
408658662,-778315321,3373,1:16:01.100000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 365000),)",2a3c600d
408658439,-778314043,3342,1:16:01.150000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 421000),)",2a3c603c
408658662,-778315321,3373,1:16:01.200000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 465000),)",2a3c600d
408658441,-778314037,3342,1:16:01.260000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 524000),)",2a3c603c
408658662,-778315321,3373,1:16:01.300000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 565000),)",2a3c600d
408658434,-778314006,3342,1:16:01.360000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 632000),)",2a3c603c
408658662,-778315321,3373,1:16:01.400000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 665000),)",2a3c600d
408658430,-778313988,3342,1:16:01.450000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 720000),)",2a3c603c
408658662,-778315321,3373,1:16:01.500000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 768000),)",2a3c600d
408658430,-778313988,3342,1:16:01.550000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 821000),)",2a3c603c
408658662,-778315321,3373,1:16:01.600000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 865000),)",2a3c600d
408658428,-778313966,3341,1:16:01.660000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 925000),)",2a3c603c
408658662,-778315321,3373,1:16:01.700000,"(datetime.datetime(2026, 8, 21, 17, 11, 2, 969000),)",2a3c600d
408658424,-778313942,3341,1:16:01.750000,"(datetime.datetime(2026, 8, 21, 17, 11, 3, 21000),)",2a3c603c
408658662,-778315321,3373,1:16:01.800000,"(datetime.datetime(2026, 8, 21, 17, 11, 3, 65000),)",2a3c600d
408658418,-778313913,3341,1:16:01.850000,"(datetime.datetime(2026, 8, 21, 17, 11, 3, 121000),)",2a3c603c
408658663,-778315298,3372,1:16:01.900000,"(datetime.datetime(2026, 8, 21, 17, 11, 3, 169000),)",2a3c600d
408658402,-778313872,3342,1:16:01.950000,"(datetime.datetime(2026, 8, 21, 17, 11, 3, 220000),)",2a3c603c
