lat,long,elev,timediff,current_time,OBUID
408657412,-778324141,3426,0:35:23.020000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 839000),)",2a3c603c
408656621,-778327479,3364,0:35:23.050000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 874000),)",2a3c600d
408657391,-778324239,3427,0:35:23.120000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 941000),)",2a3c603c
408656598,-778327581,3364,0:35:23.150000,"(datetime.datetime(2026, 8, 7, 15, 38, 21, 974000),)",2a3c600d
408657367,-778324339,3426,0:35:23.220000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 39000),)",2a3c603c
408656578,-778327682,3364,0:35:23.270000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 89000),)",2a3c600d
408657346,-778324440,3427,0:35:23.320000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 139000),)",2a3c603c
408656558,-778327783,3364,0:35:23.350000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 174000),)",2a3c600d
408657324,-778324536,3427,0:35:23.420000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 239000),)",2a3c603c
408656537,-778327886,3364,0:35:23.450000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 274000),)",2a3c600d
408657302,-778324635,3427,0:35:23.520000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 340000),)",2a3c603c
408656515,-778327987,3363,0:35:23.550000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 374000),)",2a3c600d
408657280,-778324732,3427,0:35:23.620000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 440000),)",2a3c603c
408656492,-778328089,3363,0:35:23.650000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 474000),)",2a3c600d
408657257,-778324829,3427,0:35:23.720000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 539000),)",2a3c603c
408656470,-778328191,3363,0:35:23.760000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 584000),)",2a3c600d
408657257,-778324829,3427,0:35:23.820000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 639000),)",2a3c603c
408656447,-778328292,3363,0:35:23.850000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 674000),)",2a3c600d
408657216,-778325023,3427,0:35:23.920000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 739000),)",2a3c603c
408656426,-778328393,3363,0:35:23.950000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 774000),)",2a3c600d
408657194,-778325119,3427,0:35:24.020000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 839000),)",2a3c603c
408656401,-778328496,3363,0:35:24.050000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 874000),)",2a3c600d
408657173,-778325216,3427,0:35:24.120000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 943000),)",2a3c603c
408656382,-778328598,3363,0:35:24.150000,"(datetime.datetime(2026, 8, 7, 15, 38, 22, 974000),)",2a3c600d
408657150,-778325312,3427,0:35:24.220000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 39000),)",2a3c603c
408656357,-778328702,3363,0:35:24.260000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 83000),)",2a3c600d
408657132,-778325406,3428,0:35:24.320000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 139000),)",2a3c603c
408656342,-778328800,3363,0:35:24.350000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 174000),)",2a3c600d
408657110,-778325501,3428,0:35:24.420000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 240000),)",2a3c603c
408656321,-778328903,3363,0:35:24.450000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 276000),)",2a3c600d
408657089,-778325597,3428,0:35:24.520000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 339000),)",2a3c603c
408656299,-778329005,3363,0:35:24.540000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 365000),)",2a3c600d
408657068,-778325694,3428,0:35:24.620000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 442000),)",2a3c603c
408656278,-778329108,3363,0:35:24.640000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 466000),)",2a3c600d
408657044,-778325791,3428,0:35:24.720000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 539000),)",2a3c603c
408656254,-778329210,3363,0:35:24.750000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 568000),)",2a3c600d
408657023,-778325887,3428,0:35:24.820000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 640000),)",2a3c603c
408656233,-778329312,3363,0:35:24.850000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 672000),)",2a3c600d
408657000,-778325984,3428,0:35:24.900000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 725000),)",2a3c603c
408656211,-778329415,3363,0:35:24.940000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 766000),)",2a3c600d
408656979,-778326081,3427,0:35:25,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 825000),)",2a3c603c
408656189,-778329517,3363,0:35:25.050000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 872000),)",2a3c600d
408656959,-778326176,3428,0:35:25.100000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 925000),)",2a3c603c
408656166,-778329618,3363,0:35:25.150000,"(datetime.datetime(2026, 8, 7, 15, 38, 23, 967000),)",2a3c600d
408656936,-778326275,3428,0:35:25.200000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 26000),)",2a3c603c
408656143,-778329722,3363,0:35:25.250000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 67000),)",2a3c600d
408656936,-778326275,3428,0:35:25.300000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 126000),)",2a3c603c
408656123,-778329821,3362,0:35:25.350000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 171000),)",2a3c600d
408656918,-778326370,3428,0:35:25.410000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 232000),)",2a3c603c
408656100,-778329923,3362,0:35:25.450000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 268000),)",2a3c600d
408656873,-778326566,3428,0:35:25.500000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 326000),)",2a3c603c
408656077,-778330026,3362,0:35:25.550000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 370000),)",2a3c600d
408656873,-778326566,3428,0:35:25.600000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 425000),)",2a3c603c
408656055,-778330128,3362,0:35:25.640000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 467000),)",2a3c600d
408656853,-778326664,3428,0:35:25.750000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 567000),)",2a3c603c
408656033,-778330231,3362,0:35:25.800000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 618000),)",2a3c600d
408656831,-778326763,3428,0:35:25.840000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 660000),)",2a3c603c
408656010,-778330333,3362,0:35:25.860000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 680000),)",2a3c600d
408656809,-778326858,3428,0:35:25.910000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 731000),)",2a3c603c
408655987,-778330436,3362,0:35:25.940000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 766000),)",2a3c600d
408656788,-778326960,3428,0:35:26,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 825000),)",2a3c603c
408655964,-778330539,3362,0:35:26.050000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 867000),)",2a3c600d
408656765,-778327058,3428,0:35:26.100000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 925000),)",2a3c603c
408655940,-778330642,3362,0:35:26.150000,"(datetime.datetime(2026, 8, 7, 15, 38, 24, 969000),)",2a3c600d
408656722,-778327257,3428,0:35:26.200000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 25000),)",2a3c603c
408655920,-778330744,3362,0:35:26.250000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 68000),)",2a3c600d
408656722,-778327257,3428,0:35:26.300000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 125000),)",2a3c603c
408655903,-778330846,3362,0:35:26.350000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 169000),)",2a3c600d
408656703,-778327356,3429,0:35:26.410000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 231000),)",2a3c603c
408655881,-778330947,3362,0:35:26.460000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 280000),)",2a3c600d
408656681,-778327456,3429,0:35:26.500000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 325000),)",2a3c603c
408655856,-778331051,3362,0:35:26.550000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 368000),)",2a3c600d
408656658,-778327557,3429,0:35:26.600000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 425000),)",2a3c603c
408655834,-778331153,3362,0:35:26.640000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 466000),)",2a3c600d
408656638,-778327655,3429,0:35:26.750000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 567000),)",2a3c603c
408655811,-778331256,3362,0:35:26.780000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 601000),)",2a3c600d
408656616,-778327755,3429,0:35:26.840000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 666000),)",2a3c603c
408655790,-778331357,3362,0:35:26.860000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 685000),)",2a3c600d
408656595,-778327855,3429,0:35:26.900000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 724000),)",2a3c603c
408655766,-778331460,3362,0:35:26.950000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 768000),)",2a3c600d
408656572,-778327954,3429,0:35:27,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 825000),)",2a3c603c
408655744,-778331560,3362,0:35:27.050000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 867000),)",2a3c600d
408656550,-778328054,3429,0:35:27.100000,"(datetime.datetime(2026, 8, 7, 15, 38, 25, 925000),)",2a3c603c
