lat,long,elev,timediff
408621396,-778350245,3318,0:37:38.060000,2a3c600a
408621442,-778350088,3317,0:37:38.090000,2a3c600a
408621488,-778349932,3317,0:37:38.220000,2a3c600a
408621535,-778349777,3317,0:37:38.290000,2a3c600a
408621581,-778349620,3317,0:37:38.390000,2a3c600a
408621629,-778349465,3317,0:37:38.490000,2a3c600a
408621680,-778349307,3317,0:37:38.590000,2a3c600a
408621732,-778349155,3317,0:37:38.690000,2a3c600a
408621783,-778349003,3317,0:37:38.790000,2a3c600a
408621837,-778348848,3317,0:37:38.890000,2a3c600a
408621884,-778348692,3317,0:37:38.990000,2a3c600a
408621943,-778348542,3317,0:37:39.090000,2a3c600a
408621998,-778348385,3316,0:37:39.190000,2a3c600a
408622051,-778348235,3317,0:37:39.290000,2a3c600a
408622107,-778348081,3316,0:37:39.400000,2a3c600a
408622168,-778347931,3316,0:37:39.490000,2a3c600a
408622228,-778347783,3316,0:37:39.570000,2a3c600a
408622288,-778347633,3316,0:37:39.670000,2a3c600a
408622347,-778347490,3316,0:37:39.770000,2a3c600a
408622412,-778347337,3316,0:37:39.870000,2a3c600a
408622471,-778347186,3316,0:37:39.970000,2a3c600a
408622540,-778347047,3316,0:37:40.070000,2a3c600a
408622607,-778346904,3316,0:37:40.170000,2a3c600a
408622677,-778346761,3317,0:37:40.270000,2a3c600a
408622748,-778346618,3317,0:37:40.370000,2a3c600a
408622818,-778346479,3317,0:37:40.470000,2a3c600a
408622888,-778346337,3318,0:37:40.570000,2a3c600a
408622956,-778346200,3318,0:37:40.670000,2a3c600a
408623030,-778346063,3318,0:37:40.770000,2a3c600a
408623101,-778345923,3318,0:37:40.870000,2a3c600a
408623171,-778345782,3319,0:37:40.960000,2a3c600a
408623247,-778345647,3319,0:37:41.060000,2a3c600a
408623324,-778345514,3319,0:37:41.170000,2a3c600a
408623402,-778345381,3318,0:37:41.260000,2a3c600a
408623477,-778345247,3318,0:37:41.370000,2a3c600a
408623554,-778345111,3318,0:37:41.470000,2a3c600a
408623630,-778344981,3319,0:37:41.560000,2a3c600a
408623707,-778344844,3319,0:37:41.680000,2a3c600a
408623786,-778344715,3319,0:37:41.770000,2a3c600a
408623865,-778344587,3319,0:37:42,2a3c600a
408623938,-778344454,3320,0:37:42.020000,2a3c600a
408624020,-778344324,3319,0:37:42.070000,2a3c600a
408624097,-778344195,3320,0:37:42.160000,2a3c600a
408624177,-778344061,3320,0:37:42.260000,2a3c600a
408624255,-778343929,3320,0:37:42.360000,2a3c600a
408624331,-778343797,3320,0:37:42.470000,2a3c600a
408624410,-778343666,3320,0:37:42.570000,2a3c600a
408624488,-778343538,3321,0:37:42.670000,2a3c600a
408624570,-778343407,3321,0:37:42.770000,2a3c600a
408624648,-778343277,3321,0:37:42.860000,2a3c600a
408624724,-778343142,3321,0:37:42.960000,2a3c600a
408624804,-778343014,3321,0:37:43.060000,2a3c600a
408624882,-778342883,3322,0:37:43.160000,2a3c600a
408624882,-778342883,3322,0:37:43.270000,2a3c600a
408625036,-778342622,3322,0:37:43.360000,2a3c600a
408625116,-778342489,3322,0:37:43.470000,2a3c600a
408625194,-778342355,3322,0:37:43.570000,2a3c600a
408625268,-778342227,3323,0:37:43.670000,2a3c600a
408625347,-778342093,3323,0:37:43.770000,2a3c600a
408625427,-778341962,3323,0:37:43.870000,2a3c600a
408625504,-778341827,3323,0:37:43.970000,2a3c600a
408625582,-778341696,3323,0:37:44.070000,2a3c600a
408625657,-778341564,3323,0:37:44.180000,2a3c600a
408625733,-778341435,3323,0:37:44.270000,2a3c600a
408625816,-778341303,3323,0:37:44.370000,2a3c600a
408625894,-778341172,3324,0:37:44.470000,2a3c600a
408625970,-778341041,3323,0:37:44.580000,2a3c600a
408626053,-778340916,3325,0:37:44.670000,2a3c600a
408626136,-778340788,3324,0:37:44.780000,2a3c600a
408626217,-778340663,3325,0:37:44.880000,2a3c600a
408626301,-778340532,3325,0:37:44.970000,2a3c600a
408626385,-778340410,3325,0:37:45.070000,2a3c600a
408626471,-778340284,3325,0:37:45.170000,2a3c600a
408626552,-778340158,3325,0:37:45.270000,2a3c600a
408626635,-778340033,3325,0:37:45.370000,2a3c600a
408626719,-778339908,3325,0:37:45.470000,2a3c600a
408626804,-778339783,3325,0:37:45.570000,2a3c600a
408626891,-778339661,3325,0:37:45.670000,2a3c600a
408626973,-778339539,3325,0:37:45.770000,2a3c600a
408627058,-778339413,3325,0:37:45.880000,2a3c600a
408627143,-778339284,3325,0:37:45.980000,2a3c600a
408627225,-778339162,3326,0:37:46.080000,2a3c600a
408627310,-778339041,3326,0:37:46.170000,2a3c600a
408627399,-778338916,3326,0:37:46.270000,2a3c600a
408627481,-778338796,3326,0:37:46.370000,2a3c600a
408627567,-778338672,3326,0:37:46.490000,2a3c600a
408627652,-778338550,3326,0:37:46.570000,2a3c600a
408627734,-778338423,3326,0:37:46.670000,2a3c600a
408627820,-778338301,3326,0:37:46.770000,2a3c600a
408627900,-778338172,3326,0:37:46.880000,2a3c600a
408627984,-778338044,3327,0:37:46.970000,2a3c600a
408628067,-778337920,3327,0:37:47.080000,2a3c600a
408628151,-778337795,3327,0:37:47.180000,2a3c600a
408628233,-778337664,3326,0:37:47.290000,2a3c600a
408628318,-778337539,3326,0:37:47.380000,2a3c600a
408628393,-778337409,3326,0:37:47.480000,2a3c600a
408628476,-778337279,3326,0:37:47.570000,2a3c600a
408628558,-778337151,3327,0:37:47.670000,2a3c600a
408628636,-778337019,3326,0:37:47.770000,2a3c600a
408628716,-778336887,3326,0:37:47.870000,2a3c600a
408628799,-778336756,3327,0:37:47.970000,2a3c600a
408628879,-778336622,3327,0:37:48.080000,2a3c600a
408628879,-778336622,3327,0:37:48.170000,2a3c600a
408629036,-778336360,3326,0:37:48.280000,2a3c600a
408629036,-778336360,3326,0:37:48.420000,2a3c600a
408629194,-778336092,3327,0:37:48.470000,2a3c600a
408629194,-778336092,3327,0:37:48.570000,2a3c600a
408629354,-778335826,3327,0:37:48.670000,2a3c600a
408629435,-778335696,3327,0:37:48.770000,2a3c600a
408629514,-778335560,3327,0:37:48.880000,2a3c600a
408629596,-778335424,3327,0:37:48.970000,2a3c600a
408629676,-778335293,3327,0:37:49.070000,2a3c600a
408629753,-778335155,3327,0:37:49.170000,2a3c600a
408629835,-778335021,3327,0:37:49.270000,2a3c600a
408629916,-778334885,3328,0:37:49.370000,2a3c600a
408629916,-778334885,3328,0:37:49.540000,2a3c600a
408630073,-778334614,3327,0:37:49.630000,2a3c600a
408630155,-778334477,3327,0:37:49.710000,2a3c600a
408630155,-778334477,3327,0:37:49.810000,2a3c600a
408630235,-778334339,3328,0:37:50.010000,2a3c600a
408630317,-778334202,3328,0:37:50.200000,2a3c600a
408630396,-778334069,3327,0:37:50.220000,2a3c600a
408630482,-778333928,3328,0:37:50.410000,2a3c600a
408630560,-778333794,3327,0:37:50.520000,2a3c600a
408630648,-778333656,3328,0:37:50.700000,2a3c600a
408630726,-778333517,3328,0:37:50.840000,2a3c600a
408630807,-778333380,3327,0:37:50.880000,2a3c600a
408630890,-778333239,3327,0:37:51.030000,2a3c600a
408630973,-778333103,3327,0:37:51.090000,2a3c600a
408631052,-778332962,3327,0:37:51.230000,2a3c600a
408631128,-778332822,3327,0:37:51.250000,2a3c600a
408631212,-778332682,3327,0:37:51.430000,2a3c600a
408631293,-778332536,3327,0:37:51.640000,2a3c600a
408631375,-778332398,3328,0:37:51.660000,2a3c600a
408631458,-778332256,3327,0:37:51.860000,2a3c600a
408631541,-778332119,3328,0:37:52.050000,2a3c600a
408631625,-778331977,3328,0:37:52.070000,2a3c600a
408631702,-778331837,3327,0:37:52.250000,2a3c600a
408631786,-778331695,3328,0:37:52.270000,2a3c600a
408631865,-778331552,3327,0:37:52.330000,2a3c600a
408631949,-778331407,3327,0:37:52.510000,2a3c600a
408632033,-778331265,3328,0:37:52.660000,2a3c600a
408632113,-778331120,3328,0:37:52.680000,2a3c600a
408632200,-778330979,3328,0:37:52.760000,2a3c600a
408632281,-778330833,3328,0:37:52.800000,2a3c600a
408632362,-778330693,3328,0:37:52.880000,2a3c600a
408632448,-778330548,3328,0:37:52.990000,2a3c600a
408632531,-778330405,3328,0:37:53.050000,2a3c600a
408632613,-778330260,3328,0:37:53.100000,2a3c600a
408632697,-778330116,3328,0:37:53.190000,2a3c600a
408632784,-778329970,3328,0:37:53.250000,2a3c600a
408632863,-778329826,3328,0:37:53.300000,2a3c600a
408632951,-778329681,3328,0:37:53.450000,2a3c600a
408633031,-778329536,3328,0:37:53.500000,2a3c600a
408633117,-778329393,3328,0:37:53.600000,2a3c600a
408633199,-778329250,3328,0:37:53.660000,2a3c600a
408633282,-778329108,3328,0:37:53.710000,2a3c600a
408633367,-778328966,3328,0:37:53.820000,2a3c600a
408633450,-778328823,3329,0:37:53.910000,2a3c600a
408633535,-778328679,3328,0:37:54.010000,2a3c600a
408633618,-778328536,3329,0:37:54.150000,2a3c600a
408633704,-778328393,3329,0:37:54.210000,2a3c600a
408633785,-778328250,3329,0:37:54.240000,2a3c600a
408633867,-778328110,3329,0:37:54.270000,2a3c600a
408633949,-778327968,3329,0:37:54.370000,2a3c600a
408634033,-778327826,3329,0:37:54.470000,2a3c600a
408634116,-778327683,3329,0:37:54.570000,2a3c600a
408634196,-778327543,3329,0:37:54.670000,2a3c600a
408634279,-778327404,3329,0:37:54.770000,2a3c600a
408634362,-778327265,3329,0:37:54.870000,2a3c600a
408634444,-778327126,3329,0:37:54.970000,2a3c600a
408634527,-778326982,3329,0:37:55.070000,2a3c600a
408634608,-778326842,3329,0:37:55.170000,2a3c600a
408634685,-778326703,3329,0:37:55.280000,2a3c600a
408634769,-778326563,3329,0:37:55.380000,2a3c600a
408634849,-778326426,3329,0:37:55.470000,2a3c600a
408634926,-778326285,3329,0:37:55.570000,2a3c600a
408635009,-778326148,3329,0:37:55.670000,2a3c600a
408635089,-778326013,3329,0:37:55.770000,2a3c600a
408635169,-778325873,3330,0:37:55.870000,2a3c600a
408635247,-778325737,3329,0:37:55.980000,2a3c600a
408635326,-778325595,3329,0:37:56.070000,2a3c600a
408635404,-778325459,3329,0:37:56.170000,2a3c600a
408635484,-778325325,3329,0:37:56.270000,2a3c600a
408635560,-778325186,3329,0:37:56.370000,2a3c600a
408635641,-778325053,3329,0:37:56.470000,2a3c600a
408635717,-778324916,3329,0:37:56.570000,2a3c600a
408635796,-778324785,3329,0:37:56.670000,2a3c600a
408635874,-778324648,3329,0:37:56.770000,2a3c600a
408635948,-778324517,3330,0:37:56.870000,2a3c600a
408636023,-778324385,3330,0:37:56.990000,2a3c600a
408636103,-778324252,3330,0:37:57.070000,2a3c600a
408636175,-778324124,3330,0:37:57.170000,2a3c600a
408636251,-778323997,3330,0:37:57.280000,2a3c600a
408636321,-778323872,3330,0:37:57.430000,2a3c600a
408636388,-778323746,3330,0:37:57.470000,2a3c600a
408636457,-778323617,3330,0:37:57.580000,2a3c600a
408636520,-778323488,3330,0:37:57.680000,2a3c600a
408636587,-778323358,3330,0:37:57.770000,2a3c600a
408636647,-778323234,3330,0:37:57.870000,2a3c600a
408636709,-778323103,3330,0:37:57.970000,2a3c600a
408636773,-778322975,3330,0:37:58.070000,2a3c600a
408636828,-778322846,3330,0:37:58.170000,2a3c600a
408636890,-778322715,3331,0:37:58.270000,2a3c600a
408636946,-778322589,3330,0:37:58.430000,2a3c600a
408637003,-778322458,3330,0:37:58.480000,2a3c600a
408637054,-778322327,3330,0:37:58.580000,2a3c600a
408637106,-778322196,3330,0:37:58.670000,2a3c600a
408637162,-778322067,3330,0:37:58.770000,2a3c600a
408637216,-778321941,3330,0:37:58.870000,2a3c600a
408637269,-778321812,3331,0:37:58.970000,2a3c600a
408637333,-778321688,3331,0:37:59.070000,2a3c600a
408637389,-778321558,3331,0:37:59.170000,2a3c600a
408637438,-778321437,3331,0:37:59.270000,2a3c600a
408637497,-778321321,3331,0:37:59.420000,2a3c600a
408637551,-778321199,3331,0:37:59.470000,2a3c600a
408637603,-778321086,3331,0:37:59.570000,2a3c600a
408637662,-778320971,3330,0:37:59.670000,2a3c600a
408637718,-778320856,3330,0:37:59.770000,2a3c600a
408637773,-778320748,3330,0:37:59.870000,2a3c600a
408637833,-778320632,3330,0:37:59.970000,2a3c600a
408637898,-778320520,3330,0:38:00.070000,2a3c600a
408637955,-778320414,3330,0:38:00.170000,2a3c600a
408638019,-778320306,3331,0:38:00.270000,2a3c600a
408638075,-778320200,3330,0:38:00.370000,2a3c600a
408638142,-778320092,3331,0:38:00.470000,2a3c600a
408638201,-778319987,3331,0:38:00.570000,2a3c600a
408638264,-778319878,3331,0:38:00.670000,2a3c600a
408638326,-778319773,3331,0:38:00.770000,2a3c600a
408638393,-778319670,3331,0:38:00.870000,2a3c600a
408638452,-778319565,3330,0:38:00.970000,2a3c600a
408638516,-778319461,3331,0:38:01.070000,2a3c600a
408638578,-778319359,3330,0:38:01.170000,2a3c600a
408638647,-778319257,3330,0:38:01.270000,2a3c600a
408638707,-778319150,3331,0:38:01.420000,2a3c600a
408638771,-778319045,3331,0:38:01.470000,2a3c600a
408638835,-778318941,3331,0:38:01.580000,2a3c600a
408638897,-778318836,3330,0:38:01.680000,2a3c600a
408638962,-778318728,3331,0:38:01.770000,2a3c600a
408639021,-778318620,3331,0:38:01.880000,2a3c600a
408639083,-778318513,3331,0:38:01.970000,2a3c600a
408639145,-778318399,3330,0:38:02.080000,2a3c600a
408639206,-778318291,3330,0:38:02.170000,2a3c600a
408639276,-778318183,3331,0:38:02.270000,2a3c600a
408639342,-778318074,3331,0:38:02.370000,2a3c600a
408639405,-778317966,3331,0:38:02.470000,2a3c600a
408639466,-778317851,3331,0:38:02.570000,2a3c600a
408639533,-778317742,3331,0:38:02.670000,2a3c600a
408639598,-778317630,3331,0:38:02.770000,2a3c600a
408639667,-778317516,3331,0:38:02.870000,2a3c600a
408639732,-778317404,3331,0:38:02.970000,2a3c600a
408639798,-778317285,3331,0:38:03.070000,2a3c600a
408639866,-778317171,3331,0:38:03.170000,2a3c600a
408639933,-778317057,3331,0:38:03.270000,2a3c600a
408639999,-778316943,3332,0:38:03.370000,2a3c600a
408640071,-778316824,3332,0:38:03.470000,2a3c600a
408640136,-778316709,3332,0:38:03.570000,2a3c600a
408640206,-778316593,3332,0:38:03.670000,2a3c600a
408640270,-778316473,3332,0:38:03.770000,2a3c600a
408640337,-778316358,3332,0:38:03.870000,2a3c600a
408640407,-778316242,3331,0:38:03.970000,2a3c600a
408640473,-778316129,3332,0:38:04.090000,2a3c600a
408640544,-778316010,3331,0:38:04.180000,2a3c600a
408640609,-778315890,3332,0:38:04.280000,2a3c600a
408640681,-778315771,3332,0:38:04.370000,2a3c600a
408640749,-778315653,3331,0:38:04.750000,2a3c600a
408640815,-778315533,3331,0:38:04.760000,2a3c600a
408640885,-778315410,3331,0:38:04.900000,2a3c600a
408640956,-778315290,3331,0:38:05,2a3c600a
408641025,-778315168,3331,0:38:05.110000,2a3c600a
408641096,-778315049,3331,0:38:05.190000,2a3c600a
408641165,-778314927,3330,0:38:05.210000,2a3c600a
408641237,-778314804,3331,0:38:05.260000,2a3c600a
408641311,-778314683,3331,0:38:05.370000,2a3c600a
408641375,-778314558,3331,0:38:05.560000,2a3c600a
408641446,-778314436,3330,0:38:05.590000,2a3c600a
408641518,-778314303,3330,0:38:05.680000,2a3c600a
408641589,-778314178,3330,0:38:05.730000,2a3c600a
408641656,-778314062,3331,0:38:05.770000,2a3c600a
408641723,-778313936,3331,0:38:05.990000,2a3c600a
408641792,-778313812,3331,0:38:06.020000,2a3c600a
408641878,-778313683,3331,0:38:06.220000,2a3c600a
408641951,-778313552,3332,0:38:06.400000,2a3c600a
408642020,-778313425,3331,0:38:06.650000,2a3c600a
408642092,-778313297,3331,0:38:06.680000,2a3c600a
408642163,-778313169,3331,0:38:06.700000,2a3c600a
408642236,-778313041,3331,0:38:06.800000,2a3c600a
408642308,-778312910,3331,0:38:06.910000,2a3c600a
408642378,-778312776,3332,0:38:06.970000,2a3c600a
408642378,-778312776,3332,0:38:07.010000,2a3c600a
408642453,-778312648,3331,0:38:07.020000,2a3c600a
408642527,-778312517,3331,0:38:07.040000,2a3c600a
408642599,-778312385,3331,0:38:07.110000,2a3c600a
408642672,-778312255,3331,0:38:07.210000,2a3c600a
408642748,-778312123,3331,0:38:07.320000,2a3c600a
408642823,-778311990,3331,0:38:07.450000,2a3c600a
408642973,-778311733,3332,0:38:07.520000,2a3c600a
408642973,-778311733,3332,0:38:07.620000,2a3c600a
408643044,-778311598,3332,0:38:07.730000,2a3c600a
408643125,-778311471,3332,0:38:07.820000,2a3c600a
408643200,-778311339,3331,0:38:07.930000,2a3c600a
408643274,-778311212,3332,0:38:08,2a3c600a
408643348,-778311087,3331,0:38:08.070000,2a3c600a
408643420,-778310957,3331,0:38:08.170000,2a3c600a
408643494,-778310828,3331,0:38:08.250000,2a3c600a
408643580,-778310703,3331,0:38:08.350000,2a3c600a
408643651,-778310574,3331,0:38:08.450000,2a3c600a
408643726,-778310446,3332,0:38:08.560000,2a3c600a
408643800,-778310320,3332,0:38:08.660000,2a3c600a
408643875,-778310193,3331,0:38:08.750000,2a3c600a
408643948,-778310067,3331,0:38:08.850000,2a3c600a
408644024,-778309941,3331,0:38:08.950000,2a3c600a
408644099,-778309814,3331,0:38:09.050000,2a3c600a
408644176,-778309689,3331,0:38:09.150000,2a3c600a
408644248,-778309563,3331,0:38:09.250000,2a3c600a
408644325,-778309437,3332,0:38:09.350000,2a3c600a
408644398,-778309315,3331,0:38:09.450000,2a3c600a
408644470,-778309192,3331,0:38:09.560000,2a3c600a
408644546,-778309070,3331,0:38:09.650000,2a3c600a
408644621,-778308946,3331,0:38:09.750000,2a3c600a
408644697,-778308824,3331,0:38:09.860000,2a3c600a
408644769,-778308704,3331,0:38:09.950000,2a3c600a
408644844,-778308582,3332,0:38:10.050000,2a3c600a
408644921,-778308460,3331,0:38:10.150000,2a3c600a
408644999,-778308342,3332,0:38:10.250000,2a3c600a
408645078,-778308227,3331,0:38:10.350000,2a3c600a
408645152,-778308109,3331,0:38:10.460000,2a3c600a
408645233,-778307992,3332,0:38:10.550000,2a3c600a
408645309,-778307879,3332,0:38:10.650000,2a3c600a
408645388,-778307767,3332,0:38:10.750000,2a3c600a
408645467,-778307655,3332,0:38:10.850000,2a3c600a
408645552,-778307550,3332,0:38:10.960000,2a3c600a
408645633,-778307441,3332,0:38:11.050000,2a3c600a
408645714,-778307340,3333,0:38:11.150000,2a3c600a
408645802,-778307239,3333,0:38:11.250000,2a3c600a
408645886,-778307140,3333,0:38:11.350000,2a3c600a
408645972,-778307044,3333,0:38:11.450000,2a3c600a
408646054,-778306948,3333,0:38:11.550000,2a3c600a
408646140,-778306855,3333,0:38:11.660000,2a3c600a
408646229,-778306763,3333,0:38:11.750000,2a3c600a
408646321,-778306674,3333,0:38:11.860000,2a3c600a
408646412,-778306587,3333,0:38:11.950000,2a3c600a
408646503,-778306491,3334,0:38:12.050000,2a3c600a
408646596,-778306421,3334,0:38:12.160000,2a3c600a
408646690,-778306342,3334,0:38:12.250000,2a3c600a
408646781,-778306262,3334,0:38:12.350000,2a3c600a
408646881,-778306193,3335,0:38:12.450000,2a3c600a
408646983,-778306126,3335,0:38:12.550000,2a3c600a
408647075,-778306054,3335,0:38:12.650000,2a3c600a
408647174,-778305985,3335,0:38:12.770000,2a3c600a
408647268,-778305922,3336,0:38:12.850000,2a3c600a
408647373,-778305859,3336,0:38:12.950000,2a3c600a
408647473,-778305784,3336,0:38:13.050000,2a3c600a
408647576,-778305737,3337,0:38:13.150000,2a3c600a
408647674,-778305679,3337,0:38:13.260000,2a3c600a
408647778,-778305625,3337,0:38:13.350000,2a3c600a
408647880,-778305569,3338,0:38:13.450000,2a3c600a
408647982,-778305518,3338,0:38:13.560000,2a3c600a
408648083,-778305464,3338,0:38:13.660000,2a3c600a
408648189,-778305421,3338,0:38:13.760000,2a3c600a
408648294,-778305374,3339,0:38:13.860000,2a3c600a
408648396,-778305329,3338,0:38:13.960000,2a3c600a
408648502,-778305276,3338,0:38:14.050000,2a3c600a
408648608,-778305248,3338,0:38:14.150000,2a3c600a
408648713,-778305216,3339,0:38:14.260000,2a3c600a
408648819,-778305185,3339,0:38:14.360000,2a3c600a
408648931,-778305156,3339,0:38:14.450000,2a3c600a
408649039,-778305129,3340,0:38:14.560000,2a3c600a
408649148,-778305099,3340,0:38:14.650000,2a3c600a
408649253,-778305078,3339,0:38:14.760000,2a3c600a
408649360,-778305053,3339,0:38:14.850000,2a3c600a
408649473,-778305041,3340,0:38:14.960000,2a3c600a
408649577,-778305005,3340,0:38:15.050000,2a3c600a
408649685,-778304982,3341,0:38:15.150000,2a3c600a
408649798,-778304980,3341,0:38:15.250000,2a3c600a
408649909,-778304973,3341,0:38:15.360000,2a3c600a
408650019,-778304960,3341,0:38:15.450000,2a3c600a
408650128,-778304958,3341,0:38:15.550000,2a3c600a
408650238,-778304956,3342,0:38:15.650000,2a3c600a
408650350,-778304954,3342,0:38:15.750000,2a3c600a
408650460,-778304952,3342,0:38:15.860000,2a3c600a
408650572,-778304957,3342,0:38:15.950000,2a3c600a
408650678,-778304950,3343,0:38:16.050000,2a3c600a
408650785,-778304957,3343,0:38:16.150000,2a3c600a
408650899,-778304966,3343,0:38:16.250000,2a3c600a
408651011,-778304971,3343,0:38:16.350000,2a3c600a
408651123,-778304984,3343,0:38:16.460000,2a3c600a
408651233,-778305001,3343,0:38:16.560000,2a3c600a
408651344,-778305014,3344,0:38:16.650000,2a3c600a
408651455,-778305032,3344,0:38:16.760000,2a3c600a
408651569,-778305051,3344,0:38:16.850000,2a3c600a
408651680,-778305073,3344,0:38:16.950000,2a3c600a
408651790,-778305080,3345,0:38:17.060000,2a3c600a
408651900,-778305114,3344,0:38:17.160000,2a3c600a
408652013,-778305143,3345,0:38:17.250000,2a3c600a
408652122,-778305171,3345,0:38:17.350000,2a3c600a
408652232,-778305202,3345,0:38:17.450000,2a3c600a
408652349,-778305236,3346,0:38:17.570000,2a3c600a
408652458,-778305274,3346,0:38:17.660000,2a3c600a
408652567,-778305309,3346,0:38:17.750000,2a3c600a
408652678,-778305346,3346,0:38:17.850000,2a3c600a
408652789,-778305385,3347,0:38:17.960000,2a3c600a
408652902,-778305418,3347,0:38:18.050000,2a3c600a
408653009,-778305472,3347,0:38:18.160000,2a3c600a
408653119,-778305521,3347,0:38:18.250000,2a3c600a
408653231,-778305571,3348,0:38:18.350000,2a3c600a
408653337,-778305623,3348,0:38:18.460000,2a3c600a
408653446,-778305676,3348,0:38:18.560000,2a3c600a
408653554,-778305733,3348,0:38:18.660000,2a3c600a
408653663,-778305792,3348,0:38:18.680000,2a3c600a
408653768,-778305854,3348,0:38:18.760000,2a3c600a
408653874,-778305918,3349,0:38:19.180000,2a3c600a
408653983,-778305967,3349,0:38:19.190000,2a3c600a
408654084,-778306043,3349,0:38:19.210000,2a3c600a
408654191,-778306112,3350,0:38:19.250000,2a3c600a
408654295,-778306184,3350,0:38:19.350000,2a3c600a
408654399,-778306257,3349,0:38:19.700000,2a3c600a
408654502,-778306333,3350,0:38:19.790000,2a3c600a
408654605,-778306407,3350,0:38:19.850000,2a3c600a
408654707,-778306489,3350,0:38:19.940000,2a3c600a
408654809,-778306569,3350,0:38:20.040000,2a3c600a
408654809,-778306569,3350,0:38:20.120000,2a3c600a
408655011,-778306722,3350,0:38:20.320000,2a3c600a
408655109,-778306813,3350,0:38:20.450000,2a3c600a
408655109,-778306813,3350,0:38:20.530000,2a3c600a
408655208,-778306904,3351,0:38:20.640000,2a3c600a
408655305,-778306994,3351,0:38:20.730000,2a3c600a
408655398,-778307088,3351,0:38:20.940000,2a3c600a
408655493,-778307185,3351,0:38:21.130000,2a3c600a
408655589,-778307284,3351,0:38:21.190000,2a3c600a
408655774,-778307488,3351,0:38:21.350000,2a3c600a
408655865,-778307590,3352,0:38:21.560000,2a3c600a
408655960,-778307688,3352,0:38:21.600000,2a3c600a
408655960,-778307688,3352,0:38:21.740000,2a3c600a
408656045,-778307803,3352,0:38:21.890000,2a3c600a
408656134,-778307913,3353,0:38:21.960000,2a3c600a
408656220,-778308026,3353,0:38:22.010000,2a3c600a
408656307,-778308141,3353,0:38:22.060000,2a3c600a
408656389,-778308256,3353,0:38:22.160000,2a3c600a
408656475,-778308376,3353,0:38:22.220000,2a3c600a
408656557,-778308493,3353,0:38:22.270000,2a3c600a
408656641,-778308612,3353,0:38:22.370000,2a3c600a
408656721,-778308732,3353,0:38:22.540000,2a3c600a
408656804,-778308853,3353,0:38:22.580000,2a3c600a
408656876,-778308984,3354,0:38:22.630000,2a3c600a
408656955,-778309111,3354,0:38:22.680000,2a3c600a
408657030,-778309241,3354,0:38:22.740000,2a3c600a
408657105,-778309373,3354,0:38:22.800000,2a3c600a
408657180,-778309506,3355,0:38:22.880000,2a3c600a
408657251,-778309637,3354,0:38:22.980000,2a3c600a
408657325,-778309774,3354,0:38:23.090000,2a3c600a
408657396,-778309912,3355,0:38:23.190000,2a3c600a
408657465,-778310050,3355,0:38:23.310000,2a3c600a
408657532,-778310180,3355,0:38:23.320000,2a3c600a
408657593,-778310328,3355,0:38:23.340000,2a3c600a
408657655,-778310472,3355,0:38:23.370000,2a3c600a
408657717,-778310616,3355,0:38:23.380000,2a3c600a
408657776,-778310762,3356,0:38:23.460000,2a3c600a
408657833,-778310911,3356,0:38:23.560000,2a3c600a
408657889,-778311061,3356,0:38:23.650000,2a3c600a
408657945,-778311212,3356,0:38:23.760000,2a3c600a
408657999,-778311364,3356,0:38:23.850000,2a3c600a
408658050,-778311516,3356,0:38:23.950000,2a3c600a
408658105,-778311661,3356,0:38:24.060000,2a3c600a
408658150,-778311823,3356,0:38:24.150000,2a3c600a
408658196,-778311978,3356,0:38:24.250000,2a3c600a
408658242,-778312139,3356,0:38:24.350000,2a3c600a
408658283,-778312295,3356,0:38:24.450000,2a3c600a
408658327,-778312456,3357,0:38:24.550000,2a3c600a
408658364,-778312614,3357,0:38:24.670000,2a3c600a
408658405,-778312777,3357,0:38:24.750000,2a3c600a
408658441,-778312939,3357,0:38:24.870000,2a3c600a
408658476,-778313103,3357,0:38:24.950000,2a3c600a
408658517,-778313258,3358,0:38:25.070000,2a3c600a
408658546,-778313428,3358,0:38:25.160000,2a3c600a
408658578,-778313592,3358,0:38:25.250000,2a3c600a
408658603,-778313759,3358,0:38:25.350000,2a3c600a
408658632,-778313927,3358,0:38:25.450000,2a3c600a
408658657,-778314093,3358,0:38:25.550000,2a3c600a
408658681,-778314260,3358,0:38:25.660000,2a3c600a
408658700,-778314429,3359,0:38:25.760000,2a3c600a
408658717,-778314595,3359,0:38:25.860000,2a3c600a
408658734,-778314762,3359,0:38:25.970000,2a3c600a
408658758,-778314928,3359,0:38:26.050000,2a3c600a
408658765,-778315101,3359,0:38:26.150000,2a3c600a
408658775,-778315267,3359,0:38:26.250000,2a3c600a
408658785,-778315432,3359,0:38:26.360000,2a3c600a
408658794,-778315600,3360,0:38:26.460000,2a3c600a
408658801,-778315767,3360,0:38:26.560000,2a3c600a
408658808,-778315934,3360,0:38:26.660000,2a3c600a
408658809,-778316097,3360,0:38:26.760000,2a3c600a
408658809,-778316265,3360,0:38:26.850000,2a3c600a
408658809,-778316428,3360,0:38:26.950000,2a3c600a
408658819,-778316591,3360,0:38:27.050000,2a3c600a
408658807,-778316760,3361,0:38:27.170000,2a3c600a
408658804,-778316920,3360,0:38:27.260000,2a3c600a
408658798,-778317082,3360,0:38:27.350000,2a3c600a
408658789,-778317247,3361,0:38:27.450000,2a3c600a
408658781,-778317409,3361,0:38:27.550000,2a3c600a
