lat,long,elev,timediff,current_time,OBUID
408657757,-778322463,3354,1:15:09.300000,"(datetime.datetime(2026, 8, 7, 16, 18, 8, 119000),)",2a3c600d
408658395,-778319354,3400,1:15:09.370000,"(datetime.datetime(2026, 8, 7, 16, 18, 8, 191000),)",2a3c603c
408657725,-778322611,3354,1:15:09.460000,"(datetime.datetime(2026, 8, 7, 16, 18, 8, 283000),)",2a3c600d
408657693,-778322762,3354,1:15:09.530000,"(datetime.datetime(2026, 8, 7, 16, 18, 8, 356000),)",2a3c600d
408658366,-778319517,3400,1:15:09.620000,"(datetime.datetime(2026, 8, 7, 16, 18, 8, 441000),)",2a3c603c
408658338,-778319682,3401,1:15:09.690000,"(datetime.datetime(2026, 8, 7, 16, 18, 8, 515000),)",2a3c603c
408657660,-778322913,3354,1:15:09.770000,"(datetime.datetime(2026, 8, 7, 16, 18, 8, 597000),)",2a3c600d
408658307,-778319842,3401,1:15:09.860000,"(datetime.datetime(2026, 8, 7, 16, 18, 8, 683000),)",2a3c603c
408657632,-778323064,3354,1:15:09.940000,"(datetime.datetime(2026, 8, 7, 16, 18, 8, 767000),)",2a3c600d
408658285,-778320008,3401,1:15:10.020000,"(datetime.datetime(2026, 8, 7, 16, 18, 8, 844000),)",2a3c603c
408657596,-778323214,3355,1:15:10.100000,"(datetime.datetime(2026, 8, 7, 16, 18, 8, 923000),)",2a3c600d
408658250,-778320167,3401,1:15:10.200000,"(datetime.datetime(2026, 8, 7, 16, 18, 9, 18000),)",2a3c603c
408657565,-778323364,3355,1:15:10.280000,"(datetime.datetime(2026, 8, 7, 16, 18, 9, 107000),)",2a3c600d
408658220,-778320329,3401,1:15:10.370000,"(datetime.datetime(2026, 8, 7, 16, 18, 9, 193000),)",2a3c603c
408657533,-778323516,3355,1:15:10.460000,"(datetime.datetime(2026, 8, 7, 16, 18, 9, 284000),)",2a3c600d
408658187,-778320486,3401,1:15:10.530000,"(datetime.datetime(2026, 8, 7, 16, 18, 9, 348000),)",2a3c603c
408657500,-778323666,3355,1:15:10.610000,"(datetime.datetime(2026, 8, 7, 16, 18, 9, 436000),)",2a3c600d
408658153,-778320647,3402,1:15:10.690000,"(datetime.datetime(2026, 8, 7, 16, 18, 9, 513000),)",2a3c603c
408657467,-778323815,3355,1:15:10.780000,"(datetime.datetime(2026, 8, 7, 16, 18, 9, 602000),)",2a3c600d
408658120,-778320804,3402,1:15:10.850000,"(datetime.datetime(2026, 8, 7, 16, 18, 9, 671000),)",2a3c603c
408657433,-778323968,3355,1:15:10.940000,"(datetime.datetime(2026, 8, 7, 16, 18, 9, 761000),)",2a3c600d
408658085,-778320962,3402,1:15:11.010000,"(datetime.datetime(2026, 8, 7, 16, 18, 9, 835000),)",2a3c603c
408657400,-778324119,3355,1:15:11.100000,"(datetime.datetime(2026, 8, 7, 16, 18, 9, 918000),)",2a3c600d
408658052,-778321118,3402,1:15:11.170000,"(datetime.datetime(2026, 8, 7, 16, 18, 9, 995000),)",2a3c603c
408657368,-778324269,3355,1:15:11.260000,"(datetime.datetime(2026, 8, 7, 16, 18, 10, 82000),)",2a3c600d
408658016,-778321274,3402,1:15:11.340000,"(datetime.datetime(2026, 8, 7, 16, 18, 10, 161000),)",2a3c603c
408657333,-778324420,3355,1:15:11.430000,"(datetime.datetime(2026, 8, 7, 16, 18, 10, 250000),)",2a3c600d
408657983,-778321428,3403,1:15:11.500000,"(datetime.datetime(2026, 8, 7, 16, 18, 10, 326000),)",2a3c603c
408657304,-778324571,3355,1:15:11.580000,"(datetime.datetime(2026, 8, 7, 16, 18, 10, 405000),)",2a3c600d
408657951,-778321580,3402,1:15:11.660000,"(datetime.datetime(2026, 8, 7, 16, 18, 10, 484000),)",2a3c603c
408657273,-778324722,3355,1:15:11.740000,"(datetime.datetime(2026, 8, 7, 16, 18, 10, 561000),)",2a3c600d
408657913,-778321735,3403,1:15:11.820000,"(datetime.datetime(2026, 8, 7, 16, 18, 10, 644000),)",2a3c603c
408657237,-778324874,3355,1:15:11.900000,"(datetime.datetime(2026, 8, 7, 16, 18, 10, 723000),)",2a3c600d
408657880,-778321889,3403,1:15:11.990000,"(datetime.datetime(2026, 8, 7, 16, 18, 10, 812000),)",2a3c603c
408657206,-778325026,3355,1:15:12.080000,"(datetime.datetime(2026, 8, 7, 16, 18, 10, 904000),)",2a3c600d
408657846,-778322044,3403,1:15:12.170000,"(datetime.datetime(2026, 8, 7, 16, 18, 10, 994000),)",2a3c603c
408657172,-778325175,3355,1:15:12.240000,"(datetime.datetime(2026, 8, 7, 16, 18, 11, 66000),)",2a3c600d
408657813,-778322195,3403,1:15:12.320000,"(datetime.datetime(2026, 8, 7, 16, 18, 11, 143000),)",2a3c603c
408657141,-778325328,3355,1:15:12.400000,"(datetime.datetime(2026, 8, 7, 16, 18, 11, 225000),)",2a3c600d
408657779,-778322350,3403,1:15:12.490000,"(datetime.datetime(2026, 8, 7, 16, 18, 11, 311000),)",2a3c603c
408657111,-778325482,3355,1:15:12.570000,"(datetime.datetime(2026, 8, 7, 16, 18, 11, 391000),)",2a3c600d
408657747,-778322499,3403,1:15:12.650000,"(datetime.datetime(2026, 8, 7, 16, 18, 11, 471000),)",2a3c603c
408657080,-778325632,3355,1:15:12.740000,"(datetime.datetime(2026, 8, 7, 16, 18, 11, 558000),)",2a3c600d
408657713,-778322652,3403,1:15:12.810000,"(datetime.datetime(2026, 8, 7, 16, 18, 11, 635000),)",2a3c603c
408657046,-778325785,3355,1:15:12.910000,"(datetime.datetime(2026, 8, 7, 16, 18, 11, 732000),)",2a3c600d
408657681,-778322802,3403,1:15:12.980000,"(datetime.datetime(2026, 8, 7, 16, 18, 11, 804000),)",2a3c603c
408657014,-778325936,3355,1:15:13.070000,"(datetime.datetime(2026, 8, 7, 16, 18, 11, 889000),)",2a3c600d
408657647,-778322954,3403,1:15:13.150000,"(datetime.datetime(2026, 8, 7, 16, 18, 11, 972000),)",2a3c603c
408656983,-778326088,3355,1:15:13.230000,"(datetime.datetime(2026, 8, 7, 16, 18, 12, 54000),)",2a3c600d
408657615,-778323102,3403,1:15:13.310000,"(datetime.datetime(2026, 8, 7, 16, 18, 12, 135000),)",2a3c603c
408656952,-778326239,3355,1:15:13.400000,"(datetime.datetime(2026, 8, 7, 16, 18, 12, 219000),)",2a3c600d
408657583,-778323249,3402,1:15:13.480000,"(datetime.datetime(2026, 8, 7, 16, 18, 12, 299000),)",2a3c603c
408656918,-778326391,3355,1:15:13.550000,"(datetime.datetime(2026, 8, 7, 16, 18, 12, 370000),)",2a3c600d
408657549,-778323401,3403,1:15:13.630000,"(datetime.datetime(2026, 8, 7, 16, 18, 12, 448000),)",2a3c603c
408656885,-778326544,3355,1:15:13.720000,"(datetime.datetime(2026, 8, 7, 16, 18, 12, 540000),)",2a3c600d
408657518,-778323548,3403,1:15:13.790000,"(datetime.datetime(2026, 8, 7, 16, 18, 12, 611000),)",2a3c603c
408656851,-778326698,3355,1:15:13.880000,"(datetime.datetime(2026, 8, 7, 16, 18, 12, 703000),)",2a3c600d
408657486,-778323698,3403,1:15:13.950000,"(datetime.datetime(2026, 8, 7, 16, 18, 12, 777000),)",2a3c603c
408656819,-778326848,3355,1:15:14.030000,"(datetime.datetime(2026, 8, 7, 16, 18, 12, 855000),)",2a3c600d
408657453,-778323845,3403,1:15:14.120000,"(datetime.datetime(2026, 8, 7, 16, 18, 12, 941000),)",2a3c603c
408656786,-778327001,3355,1:15:14.190000,"(datetime.datetime(2026, 8, 7, 16, 18, 13, 15000),)",2a3c600d
408657423,-778323993,3403,1:15:14.270000,"(datetime.datetime(2026, 8, 7, 16, 18, 13, 94000),)",2a3c603c
408656753,-778327154,3355,1:15:14.350000,"(datetime.datetime(2026, 8, 7, 16, 18, 13, 171000),)",2a3c600d
408657390,-778324139,3403,1:15:14.440000,"(datetime.datetime(2026, 8, 7, 16, 18, 13, 257000),)",2a3c603c
408656718,-778327307,3355,1:15:14.520000,"(datetime.datetime(2026, 8, 7, 16, 18, 13, 341000),)",2a3c600d
408657357,-778324288,3403,1:15:14.600000,"(datetime.datetime(2026, 8, 7, 16, 18, 13, 422000),)",2a3c603c
408656686,-778327457,3356,1:15:14.680000,"(datetime.datetime(2026, 8, 7, 16, 18, 13, 504000),)",2a3c600d
408657327,-778324432,3403,1:15:14.760000,"(datetime.datetime(2026, 8, 7, 16, 18, 13, 582000),)",2a3c603c
408656654,-778327611,3355,1:15:14.850000,"(datetime.datetime(2026, 8, 7, 16, 18, 13, 667000),)",2a3c600d
408657298,-778324579,3403,1:15:14.930000,"(datetime.datetime(2026, 8, 7, 16, 18, 13, 749000),)",2a3c603c
408656621,-778327763,3355,1:15:15.010000,"(datetime.datetime(2026, 8, 7, 16, 18, 13, 829000),)",2a3c600d
408657267,-778324724,3403,1:15:15.090000,"(datetime.datetime(2026, 8, 7, 16, 18, 13, 909000),)",2a3c603c
408656587,-778327914,3356,1:15:15.170000,"(datetime.datetime(2026, 8, 7, 16, 18, 13, 990000),)",2a3c600d
408657235,-778324870,3403,1:15:15.250000,"(datetime.datetime(2026, 8, 7, 16, 18, 14, 72000),)",2a3c603c
408656553,-778328068,3355,1:15:15.340000,"(datetime.datetime(2026, 8, 7, 16, 18, 14, 159000),)",2a3c600d
408657202,-778325015,3403,1:15:15.410000,"(datetime.datetime(2026, 8, 7, 16, 18, 14, 231000),)",2a3c603c
408656519,-778328219,3355,1:15:15.500000,"(datetime.datetime(2026, 8, 7, 16, 18, 14, 322000),)",2a3c600d
408657171,-778325157,3403,1:15:15.570000,"(datetime.datetime(2026, 8, 7, 16, 18, 14, 393000),)",2a3c603c
408656487,-778328372,3355,1:15:15.650000,"(datetime.datetime(2026, 8, 7, 16, 18, 14, 472000),)",2a3c600d
408657141,-778325300,3403,1:15:15.730000,"(datetime.datetime(2026, 8, 7, 16, 18, 14, 556000),)",2a3c603c
408656453,-778328523,3355,1:15:15.820000,"(datetime.datetime(2026, 8, 7, 16, 18, 14, 642000),)",2a3c600d
408657111,-778325446,3404,1:15:15.910000,"(datetime.datetime(2026, 8, 7, 16, 18, 14, 729000),)",2a3c603c
408656419,-778328673,3355,1:15:15.990000,"(datetime.datetime(2026, 8, 7, 16, 18, 14, 812000),)",2a3c600d
408657079,-778325587,3403,1:15:16.070000,"(datetime.datetime(2026, 8, 7, 16, 18, 14, 895000),)",2a3c603c
408656386,-778328828,3355,1:15:16.150000,"(datetime.datetime(2026, 8, 7, 16, 18, 14, 974000),)",2a3c600d
408657049,-778325729,3403,1:15:16.240000,"(datetime.datetime(2026, 8, 7, 16, 18, 15, 62000),)",2a3c603c
408656352,-778328979,3355,1:15:16.320000,"(datetime.datetime(2026, 8, 7, 16, 18, 15, 137000),)",2a3c600d
408657018,-778325873,3404,1:15:16.400000,"(datetime.datetime(2026, 8, 7, 16, 18, 15, 227000),)",2a3c603c
408656322,-778329131,3355,1:15:16.480000,"(datetime.datetime(2026, 8, 7, 16, 18, 15, 307000),)",2a3c600d
408656987,-778326013,3403,1:15:16.570000,"(datetime.datetime(2026, 8, 7, 16, 18, 15, 389000),)",2a3c603c
408656290,-778329284,3355,1:15:16.660000,"(datetime.datetime(2026, 8, 7, 16, 18, 15, 478000),)",2a3c600d
408656958,-778326155,3403,1:15:16.740000,"(datetime.datetime(2026, 8, 7, 16, 18, 15, 559000),)",2a3c603c
408656257,-778329436,3355,1:15:16.820000,"(datetime.datetime(2026, 8, 7, 16, 18, 15, 640000),)",2a3c600d
408656927,-778326293,3403,1:15:16.900000,"(datetime.datetime(2026, 8, 7, 16, 18, 15, 722000),)",2a3c603c
408656223,-778329588,3355,1:15:16.980000,"(datetime.datetime(2026, 8, 7, 16, 18, 15, 802000),)",2a3c600d
408656898,-778326436,3404,1:15:17.060000,"(datetime.datetime(2026, 8, 7, 16, 18, 15, 885000),)",2a3c603c
408656190,-778329740,3355,1:15:17.160000,"(datetime.datetime(2026, 8, 7, 16, 18, 15, 982000),)",2a3c600d
408656868,-778326576,3404,1:15:17.240000,"(datetime.datetime(2026, 8, 7, 16, 18, 16, 63000),)",2a3c603c
408656158,-778329892,3355,1:15:17.320000,"(datetime.datetime(2026, 8, 7, 16, 18, 16, 145000),)",2a3c600d
408656838,-778326716,3404,1:15:17.410000,"(datetime.datetime(2026, 8, 7, 16, 18, 16, 230000),)",2a3c603c
408656123,-778330045,3355,1:15:17.490000,"(datetime.datetime(2026, 8, 7, 16, 18, 16, 316000),)",2a3c600d
408656809,-778326854,3404,1:15:17.580000,"(datetime.datetime(2026, 8, 7, 16, 18, 16, 401000),)",2a3c603c
408656123,-778330045,3355,1:15:17.660000,"(datetime.datetime(2026, 8, 7, 16, 18, 16, 479000),)",2a3c600d
408656779,-778326996,3404,1:15:17.740000,"(datetime.datetime(2026, 8, 7, 16, 18, 16, 562000),)",2a3c603c
408656091,-778330197,3355,1:15:17.820000,"(datetime.datetime(2026, 8, 7, 16, 18, 16, 646000),)",2a3c600d
408656752,-778327133,3404,1:15:17.900000,"(datetime.datetime(2026, 8, 7, 16, 18, 16, 722000),)",2a3c603c
408656022,-778330502,3355,1:15:17.990000,"(datetime.datetime(2026, 8, 7, 16, 18, 16, 812000),)",2a3c600d
408656723,-778327273,3404,1:15:18.080000,"(datetime.datetime(2026, 8, 7, 16, 18, 16, 901000),)",2a3c603c
408656022,-778330502,3355,1:15:18.170000,"(datetime.datetime(2026, 8, 7, 16, 18, 16, 989000),)",2a3c600d
408656697,-778327409,3404,1:15:18.250000,"(datetime.datetime(2026, 8, 7, 16, 18, 17, 72000),)",2a3c603c
408655993,-778330656,3354,1:15:18.330000,"(datetime.datetime(2026, 8, 7, 16, 18, 17, 153000),)",2a3c600d
408656669,-778327545,3404,1:15:18.420000,"(datetime.datetime(2026, 8, 7, 16, 18, 17, 240000),)",2a3c603c
408655958,-778330807,3354,1:15:18.500000,"(datetime.datetime(2026, 8, 7, 16, 18, 17, 322000),)",2a3c600d
408656641,-778327685,3404,1:15:18.580000,"(datetime.datetime(2026, 8, 7, 16, 18, 17, 404000),)",2a3c603c
408656612,-778327823,3404,1:15:18.660000,"(datetime.datetime(2026, 8, 7, 16, 18, 17, 484000),)",2a3c603c
408655926,-778330960,3355,1:15:18.740000,"(datetime.datetime(2026, 8, 7, 16, 18, 17, 560000),)",2a3c600d
408655892,-778331112,3354,1:15:18.830000,"(datetime.datetime(2026, 8, 7, 16, 18, 17, 649000),)",2a3c600d
408656583,-778327962,3404,1:15:18.920000,"(datetime.datetime(2026, 8, 7, 16, 18, 17, 738000),)",2a3c603c
408655860,-778331264,3354,1:15:19.010000,"(datetime.datetime(2026, 8, 7, 16, 18, 17, 828000),)",2a3c600d
408656555,-778328099,3404,1:15:19.090000,"(datetime.datetime(2026, 8, 7, 16, 18, 17, 908000),)",2a3c603c
408655828,-778331417,3354,1:15:19.180000,"(datetime.datetime(2026, 8, 7, 16, 18, 18),)",2a3c600d
408656525,-778328239,3404,1:15:19.250000,"(datetime.datetime(2026, 8, 7, 16, 18, 18, 76000),)",2a3c603c
408655795,-778331570,3354,1:15:19.330000,"(datetime.datetime(2026, 8, 7, 16, 18, 18, 153000),)",2a3c600d
408656498,-778328375,3404,1:15:19.410000,"(datetime.datetime(2026, 8, 7, 16, 18, 18, 235000),)",2a3c603c
408655761,-778331721,3355,1:15:19.510000,"(datetime.datetime(2026, 8, 7, 16, 18, 18, 327000),)",2a3c600d
408655728,-778331874,3354,1:15:19.580000,"(datetime.datetime(2026, 8, 7, 16, 18, 18, 402000),)",2a3c600d
408656467,-778328516,3404,1:15:19.670000,"(datetime.datetime(2026, 8, 7, 16, 18, 18, 496000),)",2a3c603c
408656440,-778328649,3404,1:15:19.760000,"(datetime.datetime(2026, 8, 7, 16, 18, 18, 581000),)",2a3c603c
408655696,-778332024,3354,1:15:19.820000,"(datetime.datetime(2026, 8, 7, 16, 18, 18, 646000),)",2a3c600d
408656414,-778328790,3404,1:15:19.900000,"(datetime.datetime(2026, 8, 7, 16, 18, 18, 726000),)",2a3c603c
408655664,-778332178,3354,1:15:19.990000,"(datetime.datetime(2026, 8, 7, 16, 18, 18, 809000),)",2a3c600d
408656386,-778328926,3404,1:15:20.080000,"(datetime.datetime(2026, 8, 7, 16, 18, 18, 898000),)",2a3c603c
408655631,-778332330,3355,1:15:20.160000,"(datetime.datetime(2026, 8, 7, 16, 18, 18, 980000),)",2a3c600d
408656356,-778329066,3403,1:15:20.240000,"(datetime.datetime(2026, 8, 7, 16, 18, 19, 61000),)",2a3c603c
408655599,-778332482,3354,1:15:20.330000,"(datetime.datetime(2026, 8, 7, 16, 18, 19, 150000),)",2a3c600d
408656328,-778329202,3404,1:15:20.410000,"(datetime.datetime(2026, 8, 7, 16, 18, 19, 236000),)",2a3c603c
408655567,-778332634,3354,1:15:20.500000,"(datetime.datetime(2026, 8, 7, 16, 18, 19, 320000),)",2a3c600d
