lat,long,elev,,,,,,,,,
40.86586248,-77.83133189,336.1170418,,,,,,,,,
40.8658646,-77.83134365,336.1308881,,,,,,,,,
40.86586664,-77.83135544,336.1443016,,,,,,,,,
40.86586859,-77.83136725,336.157057,,,,,,,,,
40.86587045,-77.83137909,336.1689781,,,,,,,,,
40.86587222,-77.83139095,336.1800915,,,,,,,,,
40.8658739,-77.83140282,336.1905574,,,,,,,,,
40.8658755,-77.83141472,336.2005394,,,,,,,,,
40.86587701,-77.83142663,336.2102018,,,,,,,,,
40.86587843,-77.83143856,336.219708,,,,,,,,,
40.86587976,-77.83145051,336.2292216,,,,,,,,,
40.86588101,-77.83146248,336.2389056,,,,,,,,,
40.86588218,-77.83147446,336.2489211,,,,,,,,,
40.86588326,-77.83148645,336.2593764,,,,,,,,,
40.86588425,-77.83149846,336.2702421,,,,,,,,,
40.86588517,-77.83151047,336.281407,,,,,,,,,
40.865886,-77.8315225,336.2927576,,,,,,,,,
40.86588676,-77.83153453,336.3041808,,,,,,,,,
40.86588745,-77.83154658,336.3155631,,,,,,,,,
40.86588806,-77.83155863,336.326792,,,,,,,,,
40.8658886,-77.83157069,336.3377711,,,,,,,,,
40.86588908,-77.83158276,336.3484516,,,,,,,,,
40.86588948,-77.83159483,336.3588233,,,,,,,,,
40.86588982,-77.83160691,336.3688795,,,,,,,,,
40.86589008,-77.831619,336.3786138,,,,,,,,,
40.86589027,-77.8316311,336.3880196,,,,,,,,,
40.86589039,-77.8316432,336.3970906,,,,,,,,,
40.86589043,-77.8316553,336.4058206,,,,,,,,,
40.8658904,-77.83166741,336.4142047,,,,,,,,,
40.86589028,-77.83167952,336.4222389,,,,,,,,,
40.86589007,-77.83169163,336.4299187,,,,,,,,,
40.86588976,-77.83170375,336.4372382,,,,,,,,,
40.86588936,-77.83171585,336.4441886,,,,,,,,,
40.86588884,-77.83172794,336.4507648,,,,,,,,,
40.86588822,-77.83174001,336.4569624,,,,,,,,,
40.86588748,-77.83175206,336.4627815,,,,,,,,,
40.86588662,-77.83176409,336.4682619,,,,,,,,,
40.86588565,-77.8317761,336.4734773,,,,,,,,,
40.86588458,-77.83178808,336.4785085,,,,,,,,,
40.86588341,-77.83180004,336.4834363,,,,,,,,,
40.86588216,-77.83181198,336.4883409,,,,,,,,,
40.86588082,-77.83182389,336.4933026,,,,,,,,,
40.8658794,-77.83183578,336.4984008,,,,,,,,,
40.86587792,-77.83184764,336.5037153,,,,,,,,,
40.86587637,-77.83185948,336.5093265,,,,,,,,,
40.86587476,-77.8318713,336.5153137,,,,,,,,,
40.86587311,-77.83188311,336.5217561,,,,,,,,,
40.86587141,-77.8318949,336.5287328,,,,,,,,,
40.86586967,-77.83190667,336.5363227,,,,,,,,,
40.8658679,-77.83191843,336.5446003,,,,,,,,,
40.8658661,-77.83193018,336.5535788,,,,,,,,,
40.86586427,-77.83194192,336.5632215,,,,,,,,,
40.86586241,-77.83195364,336.5734859,,,,,,,,,
40.86586052,-77.83196535,336.5843296,,,,,,,,,
40.8658586,-77.83197705,336.59571,,,,,,,,,
40.86585666,-77.83198874,336.6075851,,,,,,,,,
40.86585467,-77.83200041,336.6199137,,,,,,,,,
40.86585266,-77.83201208,336.6326538,,,,,,,,,
40.86585062,-77.83202373,336.6457631,,,,,,,,,
40.86584854,-77.83203537,336.6591993,,,,,,,,,
40.86584643,-77.83204699,336.6729199,,,,,,,,,
40.86584429,-77.83205861,336.6868828,,,,,,,,,
40.86584211,-77.83207021,336.7010454,,,,,,,,,
40.8658399,-77.8320818,336.7153653,,,,,,,,,
40.86583765,-77.83209338,336.7297995,,,,,,,,,
40.86583538,-77.83210494,336.7442894,,,,,,,,,
40.86583307,-77.83211649,336.7587693,,,,,,,,,
40.86583074,-77.83212803,336.7731724,,,,,,,,,
40.86582838,-77.83213956,336.7874303,,,,,,,,,
40.865826,-77.83215107,336.8014773,,,,,,,,,
40.8658236,-77.83216257,336.8152485,,,,,,,,,
40.86582119,-77.83217406,336.8286792,,,,,,,,,
40.86581876,-77.83218554,336.8417049,,,,,,,,,
40.86581633,-77.83219701,336.8542612,,,,,,,,,
40.86581388,-77.83220847,336.8662839,,,,,,,,,
40.86581144,-77.83221992,336.8777089,,,,,,,,,
40.86580898,-77.83223137,336.8884723,,,,,,,,,
40.86580653,-77.83224281,336.8985104,,,,,,,,,
40.86580408,-77.83225425,336.9077598,,,,,,,,,
40.86580164,-77.83226569,336.9161692,,,,,,,,,
40.8657992,-77.83227712,336.9237651,,,,,,,,,
40.86579676,-77.83228856,336.930615,,,,,,,,,
40.86579431,-77.83230001,336.9367867,,,,,,,,,
40.86579187,-77.83231145,336.9423476,,,,,,,,,
40.86578942,-77.83232289,336.9473656,,,,,,,,,
40.86578697,-77.83233433,336.9519084,,,,,,,,,
40.86578451,-77.83234578,336.9560438,,,,,,,,,
40.86578204,-77.83235722,336.9598399,,,,,,,,,
40.86577956,-77.83236865,336.9633647,,,,,,,,,
40.86577706,-77.83238009,336.966686,,,,,,,,,
40.86577455,-77.83239152,336.9698722,,,,,,,,,
40.86577202,-77.83240294,336.9729911,,,,,,,,,
40.86576948,-77.83241436,336.9761101,,,,,,,,,
40.86576692,-77.83242576,336.9792968,,,,,,,,,
40.86576434,-77.83243716,336.9826115,,,,,,,,,
40.86576174,-77.83244854,336.9860699,,,,,,,,,
40.86575912,-77.83245992,336.9896634,,,,,,,,,
40.8657565,-77.83247128,336.9933835,,,,,,,,,
40.86575388,-77.83248265,336.9972214,,,,,,,,,
40.86575126,-77.83249401,337.0011686,,,,,,,,,
40.86574865,-77.83250537,337.0052163,,,,,,,,,
40.86574605,-77.83251673,337.009356,,,,,,,,,
40.86574346,-77.8325281,337.0135791,,,,,,,,,
40.8657409,-77.83253947,337.0178773,,,,,,,,,
40.86573837,-77.83255086,337.0222425,,,,,,,,,
40.86573586,-77.83256225,337.026656,,,,,,,,,
40.86573337,-77.83257366,337.031089,,,,,,,,,
40.86573089,-77.83258507,337.0355121,,,,,,,,,
40.86572843,-77.83259649,337.0398958,,,,,,,,,
40.86572598,-77.83260792,337.0442105,,,,,,,,,
40.86572353,-77.83261935,337.0484267,,,,,,,,,
40.86572108,-77.83263078,337.0525149,,,,,,,,,
40.86571863,-77.83264221,337.0564455,,,,,,,,,
40.86571616,-77.83265364,337.0601889,,,,,,,,,
40.86571368,-77.83266506,337.0637154,,,,,,,,,
40.86571118,-77.83267648,337.0669951,,,,,,,,,
40.86570865,-77.83268789,337.0699982,,,,,,,,,
40.86570611,-77.83269929,337.0727023,,,,,,,,,
40.86570354,-77.83271068,337.0751109,,,,,,,,,
40.86570096,-77.83272207,337.0772348,,,,,,,,,
40.86569839,-77.83273346,337.0790849,,,,,,,,,
40.86569582,-77.83274485,337.0806714,,,,,,,,,
40.86569327,-77.83275624,337.0819932,,,,,,,,,
40.86569074,-77.83276764,337.083036,,,,,,,,,
40.86568822,-77.83277904,337.0837845,,,,,,,,,
40.86568571,-77.83279045,337.0842233,,,,,,,,,
40.86568321,-77.83280186,337.084337,,,,,,,,,
40.86568072,-77.83281327,337.0841104,,,,,,,,,
40.86567823,-77.83282468,337.0835281,,,,,,,,,
40.86567576,-77.8328361,337.0825746,,,,,,,,,
40.86567329,-77.83284752,337.0812346,,,,,,,,,
40.86567082,-77.83285894,337.0794936,,,,,,,,,
40.86566836,-77.83287037,337.0773563,,,,,,,,,
40.8656659,-77.83288179,337.0748647,,,,,,,,,
40.86566344,-77.83289321,337.0720655,,,,,,,,,
40.86566099,-77.83290464,337.0690056,,,,,,,,,
40.86565853,-77.83291607,337.0657317,,,,,,,,,
40.86565607,-77.83292749,337.0622905,,,,,,,,,
40.8656536,-77.83293891,337.0587289,,,,,,,,,
40.86565114,-77.83295034,337.0550936,,,,,,,,,
40.86564866,-77.83296176,337.0514313,,,,,,,,,
40.86564619,-77.83297318,337.0477887,,,,,,,,,
40.8656437,-77.8329846,337.0442127,,,,,,,,,
40.86564121,-77.83299601,337.0407502,,,,,,,,,
40.8656387,-77.83300742,337.037448,,,,,,,,,
40.86563619,-77.83301883,337.0343529,,,,,,,,,
40.86563366,-77.83303024,337.0315121,,,,,,,,,
40.86563112,-77.83304164,337.0289697,,,,,,,,,
40.86562857,-77.83305304,337.0267315,,,,,,,,,
40.86562601,-77.83306444,337.0247532,,,,,,,,,
40.86562344,-77.83307583,337.0229866,,,,,,,,,
40.86562087,-77.83308722,337.0213838,,,,,,,,,
40.86561829,-77.83309862,337.0198968,,,,,,,,,
40.86561571,-77.83311,337.0184774,,,,,,,,,
40.86561314,-77.83312139,337.0170776,,,,,,,,,
40.86561056,-77.83313278,337.0156493,,,,,,,,,
40.865608,-77.83314417,337.0141444,,,,,,,,,
40.86560544,-77.83315557,337.0125149,,,,,,,,,
40.86560289,-77.83316696,337.0107128,,,,,,,,,
40.86560035,-77.83317836,337.0086943,,,,,,,,,
40.86559783,-77.83318977,337.0064534,,,,,,,,,
40.86559531,-77.83320118,337.0040132,,,,,,,,,
40.86559281,-77.83321259,337.0013978,,,,,,,,,
40.86559032,-77.833224,336.9986311,,,,,,,,,
40.86558784,-77.83323542,336.9957372,,,,,,,,,
40.86558536,-77.83324684,336.9927399,,,,,,,,,
40.86558289,-77.83325826,336.9896633,,,,,,,,,
40.86558043,-77.83326968,336.9865313,,,,,,,,,
40.86557797,-77.8332811,336.9833678,,,,,,,,,
40.86557551,-77.83329252,336.9801968,,,,,,,,,
40.86557306,-77.83330395,336.9770422,,,,,,,,,
40.86557061,-77.83331537,336.9739278,,,,,,,,,
40.86556815,-77.83332679,336.9708777,,,,,,,,,
40.8655657,-77.83333821,336.9679156,,,,,,,,,
40.86556325,-77.83334963,336.9650655,,,,,,,,,
40.86556079,-77.83336105,336.962351,,,,,,,,,
40.86555833,-77.83337247,336.9597953,,,,,,,,,
40.86555587,-77.83338388,336.9574085,,,,,,,,,
40.8655534,-77.8333953,336.9551597,,,,,,,,,
40.86555093,-77.83340672,336.9530091,,,,,,,,,
40.86554845,-77.83341814,336.9509169,,,,,,,,,
40.86554596,-77.83342956,336.948843,,,,,,,,,
40.86554348,-77.83344097,336.9467476,,,,,,,,,
40.86554099,-77.83345239,336.9445908,,,,,,,,,
40.86553849,-77.83346381,336.9423325,,,,,,,,,
40.86553599,-77.83347523,336.9399326,,,,,,,,,
40.86553349,-77.83348665,336.9373513,,,,,,,,,
40.86553099,-77.83349807,336.9345484,,,,,,,,,
40.86552848,-77.83350949,336.9314843,,,,,,,,,
40.86552597,-77.83352091,336.9281193,,,,,,,,,
40.86552346,-77.83353232,336.9244134,,,,,,,,,
40.86552095,-77.83354373,336.9203272,,,,,,,,,
40.86551843,-77.83355515,336.9158345,,,,,,,,,
40.86551591,-77.83356656,336.9109729,,,,,,,,,
40.8655134,-77.83357796,336.9058018,,,,,,,,,
40.86551088,-77.83358937,336.9003804,,,,,,,,,
40.86550836,-77.83360078,336.8947682,,,,,,,,,
40.86550585,-77.83361218,336.8890244,,,,,,,,,
40.86550334,-77.83362359,336.8832083,,,,,,,,,
40.86550083,-77.83363499,336.8773791,,,,,,,,,
40.86549832,-77.8336464,336.8715958,,,,,,,,,
40.86549581,-77.83365781,336.8659177,,,,,,,,,
40.86549331,-77.83366921,336.860404,,,,,,,,,
40.86549082,-77.83368062,336.8551137,,,,,,,,,
40.86548833,-77.83369203,336.850106,,,,,,,,,
40.86548584,-77.83370344,336.8454401,,,,,,,,,
40.86548337,-77.83371486,336.8411748,,,,,,,,,
40.8654809,-77.83372627,336.8373623,,,,,,,,,
40.86547843,-77.83373769,336.8339967,,,,,,,,,
40.86547597,-77.83374911,336.8310362,,,,,,,,,
40.86547352,-77.83376053,336.8284383,,,,,,,,,
40.86547107,-77.83377195,336.8261608,,,,,,,,,
40.86546862,-77.83378337,336.824161,,,,,,,,,
40.86546618,-77.8337948,336.8223968,,,,,,,,,
40.86546373,-77.83380623,336.8208259,,,,,,,,,
40.86546129,-77.83381766,336.8194062,,,,,,,,,
40.86545884,-77.83382909,336.8180952,,,,,,,,,
40.86545639,-77.83384052,336.8168507,,,,,,,,,
40.86545393,-77.83385196,336.8156303,,,,,,,,,
40.86545148,-77.83386339,336.8143916,,,,,,,,,
40.86544901,-77.83387483,336.8130921,,,,,,,,,
40.86544654,-77.83388626,336.8116893,,,,,,,,,
40.86544407,-77.8338977,336.8101407,,,,,,,,,
40.86544158,-77.83390913,336.8084069,,,,,,,,,
40.86543909,-77.83392056,336.806464,,,,,,,,,
40.86543659,-77.83393198,336.804293,,,,,,,,,
40.86543409,-77.8339434,336.8018748,,,,,,,,,
40.86543159,-77.83395482,336.7991904,,,,,,,,,
40.86542909,-77.83396624,336.7962208,,,,,,,,,
40.86542659,-77.83397765,336.7929469,,,,,,,,,
40.86542408,-77.83398907,336.7893498,,,,,,,,,
40.86542159,-77.83400048,336.7854106,,,,,,,,,
40.86541909,-77.83401189,336.7811102,,,,,,,,,
40.8654166,-77.8340233,336.7764298,,,,,,,,,
40.86541411,-77.83403471,336.7713504,,,,,,,,,
40.86541164,-77.83404612,336.765853,,,,,,,,,
40.86540917,-77.83405753,336.7599177,,,,,,,,,
40.86540671,-77.83406895,336.7535453,,,,,,,,,
40.86540426,-77.83408038,336.7468113,,,,,,,,,
40.86540181,-77.8340918,336.7398104,,,,,,,,,
40.86539937,-77.83410324,336.7326374,,,,,,,,,
40.86539693,-77.83411467,336.7253871,,,,,,,,,
40.8653945,-77.8341261,336.7181544,,,,,,,,,
40.86539207,-77.83413754,336.7110343,,,,,,,,,
40.86538963,-77.83414898,336.7041218,,,,,,,,,
40.8653872,-77.83416042,336.6975119,,,,,,,,,
40.86538476,-77.83417186,336.6912999,,,,,,,,,
40.86538231,-77.83418329,336.6855809,,,,,,,,,
40.86537986,-77.83419473,336.6804506,,,,,,,,,
40.8653774,-77.83420616,336.6760041,,,,,,,,,
40.86537494,-77.83421759,336.6723364,,,,,,,,,
40.86537246,-77.83422901,336.6695411,,,,,,,,,
40.86536997,-77.83424043,336.6676468,,,,,,,,,
40.86536748,-77.83425185,336.6665325,,,,,,,,,
40.86536497,-77.83426326,336.6660554,,,,,,,,,
40.86536246,-77.83427467,336.6660728,,,,,,,,,
40.86535994,-77.83428608,336.6664419,,,,,,,,,
40.86535742,-77.83429749,336.66702,,,,,,,,,
40.8653549,-77.83430889,336.6676644,,,,,,,,,
40.86535237,-77.8343203,336.6682323,,,,,,,,,
40.86534984,-77.8343317,336.6685812,,,,,,,,,
40.86534732,-77.8343431,336.6685684,,,,,,,,,
40.8653448,-77.83435451,336.6680513,,,,,,,,,
40.86534228,-77.83436591,336.6668872,,,,,,,,,
40.86533977,-77.83437732,336.6649337,,,,,,,,,
40.86533727,-77.83438873,336.6620481,,,,,,,,,
40.86533477,-77.83440014,336.6580936,,,,,,,,,
40.86533229,-77.83441156,336.6530501,,,,,,,,,
40.86532981,-77.83442298,336.6470366,,,,,,,,,
40.86532733,-77.8344344,336.6401802,,,,,,,,,
40.86532487,-77.83444582,336.6326081,,,,,,,,,
40.8653224,-77.83445724,336.6244474,,,,,,,,,
40.86531994,-77.83446866,336.6158249,,,,,,,,,
40.86531748,-77.83448009,336.6068674,,,,,,,,,
40.86531502,-77.83449151,336.5977021,,,,,,,,,
40.86531256,-77.83450294,336.588456,,,,,,,,,
40.8653101,-77.83451436,336.5792564,,,,,,,,,
40.86530763,-77.83452579,336.5702303,,,,,,,,,
40.86530516,-77.83453721,336.561505,,,,,,,,,
40.86530268,-77.83454863,336.5532077,,,,,,,,,
40.86530019,-77.83456005,336.5454656,,,,,,,,,
40.8652977,-77.83457147,336.5384048,,,,,,,,,
40.8652952,-77.83458288,336.5320832,,,,,,,,,
40.86529269,-77.83459429,336.5264196,,,,,,,,,
40.86529017,-77.8346057,336.5213159,,,,,,,,,
40.86528765,-77.8346171,336.5166733,,,,,,,,,
40.86528512,-77.8346285,336.5123932,,,,,,,,,
40.8652826,-77.83463991,336.5083769,,,,,,,,,
40.86528007,-77.83465131,336.5045259,,,,,,,,,
40.86527754,-77.8346627,336.5007416,,,,,,,,,
40.86527501,-77.8346741,336.4969253,,,,,,,,,
40.86527248,-77.8346855,336.4929787,,,,,,,,,
40.86526996,-77.8346969,336.4888033,,,,,,,,,
40.86526744,-77.8347083,336.4843006,,,,,,,,,
40.86526492,-77.8347197,336.4793723,,,,,,,,,
40.86526242,-77.8347311,336.4739198,,,,,,,,,
40.86525992,-77.83474251,336.4678454,,,,,,,,,
40.86525743,-77.83475392,336.4611064,,,,,,,,,
40.86525494,-77.83476534,336.4537443,,,,,,,,,
40.86525247,-77.83477675,336.4458076,,,,,,,,,
40.86525,-77.83478818,336.4373448,,,,,,,,,
40.86524753,-77.8347996,336.4284045,,,,,,,,,
40.86524507,-77.83481103,336.4190354,,,,,,,,,
40.86524261,-77.83482246,336.409286,,,,,,,,,
40.86524016,-77.83483389,336.3992051,,,,,,,,,
40.8652377,-77.83484532,336.3888413,,,,,,,,,
40.86523525,-77.83485675,336.3782433,,,,,,,,,
40.8652328,-77.83486819,336.36746,,,,,,,,,
40.86523035,-77.83487962,336.3565412,,,,,,,,,
40.86522789,-77.83489106,336.3455358,,,,,,,,,
40.86522544,-77.83490249,336.3344926,,,,,,,,,
40.86522298,-77.83491392,336.3234588,,,,,,,,,
40.86522052,-77.83492535,336.3124589,,,,,,,,,
40.86521806,-77.83493678,336.3014993,,,,,,,,,
40.8652156,-77.8349482,336.2905859,,,,,,,,,
40.86521313,-77.83495963,336.2797248,,,,,,,,,
40.86521067,-77.83497105,336.2689219,,,,,,,,,
40.86520821,-77.83498248,336.2581831,,,,,,,,,
40.86520574,-77.8349939,336.2475145,,,,,,,,,
40.86520328,-77.83500533,336.2369218,,,,,,,,,
40.86520082,-77.83501675,336.2264109,,,,,,,,,
40.86519837,-77.83502818,336.2159877,,,,,,,,,
40.86519592,-77.8350396,336.205658,,,,,,,,,
40.86519347,-77.83505103,336.195428,,,,,,,,,
40.86519103,-77.83506246,336.1853034,,,,,,,,,
40.86518859,-77.83507389,336.1752904,,,,,,,,,
40.86518616,-77.83508533,336.1653946,,,,,,,,,
40.86518373,-77.83509676,336.1556169,,,,,,,,,
40.86518131,-77.8351082,336.1459524,,,,,,,,,
40.86517889,-77.83511964,336.1363959,,,,,,,,,
40.86517647,-77.83513108,336.1269425,,,,,,,,,
40.86517406,-77.83514252,336.1175869,,,,,,,,,
40.86517165,-77.83515396,336.1083233,,,,,,,,,
40.86516924,-77.8351654,336.0991466,,,,,,,,,
40.86516682,-77.83517685,336.0900515,,,,,,,,,
40.86516441,-77.83518829,336.0810331,,,,,,,,,
40.86516199,-77.83519973,336.0720863,,,,,,,,,
40.86515956,-77.83521118,336.0632061,,,,,,,,,
40.86515713,-77.83522262,336.0543873,,,,,,,,,
40.8651547,-77.83523406,336.0456249,,,,,,,,,
40.86515225,-77.8352455,336.0369139,,,,,,,,,
40.8651498,-77.83525694,336.0282491,,,,,,,,,
40.86514734,-77.83526837,336.0196234,,,,,,,,,
40.86514487,-77.8352798,336.0110253,,,,,,,,,
40.8651424,-77.83529123,336.002443,,,,,,,,,
40.86513992,-77.83530266,335.9938644,,,,,,,,,
40.86513743,-77.83531409,335.9852772,,,,,,,,,
40.86513494,-77.83532551,335.9766687,,,,,,,,,
40.86513245,-77.83533693,335.9680266,,,,,,,,,
40.86512995,-77.83534835,335.9593384,,,,,,,,,
40.86512745,-77.83535976,335.9505917,,,,,,,,,
40.86512495,-77.83537118,335.9417742,,,,,,,,,
40.86512245,-77.83538259,335.9328732,,,,,,,,,
40.86511994,-77.83539401,335.9238765,,,,,,,,,
40.86511744,-77.83540542,335.9147716,,,,,,,,,
40.86511494,-77.83541684,335.9055461,,,,,,,,,
40.86511245,-77.83542825,335.8961873,,,,,,,,,
40.86510995,-77.83543966,335.8866857,,,,,,,,,
40.86510746,-77.83545108,335.8770356,,,,,,,,,
40.86510497,-77.8354625,335.8672312,,,,,,,,,
40.86510248,-77.83547391,335.857267,,,,,,,,,
40.8651,-77.83548533,335.8471374,,,,,,,,,
40.86509751,-77.83549675,335.8368368,,,,,,,,,
40.86509502,-77.83550816,335.8263595,,,,,,,,,
40.86509254,-77.83551958,335.8157,,,,,,,,,
40.86509005,-77.83553099,335.8048528,,,,,,,,,
40.86508756,-77.83554241,335.7938061,,,,,,,,,
40.86508507,-77.83555383,335.7825599,,,,,,,,,
40.86508257,-77.83556525,335.7711087,,,,,,,,,
40.86508007,-77.83557667,335.7594468,,,,,,,,,
40.86507757,-77.83558808,335.7475687,,,,,,,,,
40.86507507,-77.8355995,335.7354686,,,,,,,,,
40.86507256,-77.83561091,335.7231409,,,,,,,,,
40.86507004,-77.83562232,335.7105802,,,,,,,,,
40.86506753,-77.83563373,335.6977807,,,,,,,,,
40.865065,-77.83564514,335.684737,,,,,,,,,
40.86506247,-77.83565655,335.6714432,,,,,,,,,
40.86505994,-77.83566795,335.657894,,,,,,,,,
40.86505739,-77.83567935,335.6440836,,,,,,,,,
40.86425278,-77.83737598,326.7045738,,,,,,,,,
40.86425657,-77.83738678,326.6815704,,,,,,,,,
40.86426033,-77.83739759,326.6585862,,,,,,,,,
40.86426407,-77.83740843,326.635612,,,,,,,,,
40.86426778,-77.83741927,326.61264,,,,,,,,,
40.86427146,-77.83743014,326.5896599,,,,,,,,,
40.8642751,-77.83744103,326.5666143,,,,,,,,,
40.8642787,-77.83745194,326.5433935,,,,,,,,,
40.86428226,-77.83746288,326.5198851,,,,,,,,,
40.86428577,-77.83747385,326.4959768,,,,,,,,,
40.86428923,-77.83748484,326.4715563,,,,,,,,,
40.86429263,-77.83749587,326.4465143,,,,,,,,,
40.86429597,-77.83750693,326.4207462,,,,,,,,,
40.86429925,-77.83751802,326.3941475,,,,,,,,,
40.86430246,-77.83752914,326.3666118,,,,,,,,,
40.86430559,-77.83754028,326.3380319,,,,,,,,,
40.86430865,-77.83755146,326.3083127,,,,,,,,,
40.86431164,-77.83756268,326.2773637,,,,,,,,,
40.86431455,-77.83757394,326.2450969,,,,,,,,,
40.86431739,-77.83758523,326.2114278,,,,,,,,,
40.86432015,-77.83759656,326.1762763,,,,,,,,,
40.86432283,-77.83760792,326.1395656,,,,,,,,,
40.86432544,-77.83761931,326.1012219,,,,,,,,,
40.86432796,-77.83763073,326.0611663,,,,,,,,,
40.86433041,-77.83764218,326.0193242,,,,,,,,,
40.86433279,-77.83765365,325.9756315,,,,,,,,,
40.86433511,-77.83766514,325.9300233,,,,,,,,,
40.86433737,-77.83767665,325.8824331,,,,,,,,,
40.86433959,-77.83768818,325.8327918,,,,,,,,,
40.86434177,-77.83769971,325.7810361,,,,,,,,,
40.86434392,-77.83771126,325.7272709,,,,,,,,,
40.86434603,-77.83772282,325.6718359,,,,,,,,,
40.8643481,-77.83773439,325.6150919,,,,,,,,,
40.86435013,-77.83774598,325.5574017,,,,,,,,,
40.8643521,-77.83775757,325.4991287,,,,,,,,,
40.86435402,-77.83776918,325.4406313,,,,,,,,,
40.86435589,-77.8377808,325.3822507,,,,,,,,,
40.86435769,-77.83779245,325.3243404,,,,,,,,,
40.86435944,-77.83780411,325.2671784,,,,,,,,,
40.86436112,-77.83781579,325.2108029,,,,,,,,,
40.86436274,-77.83782749,325.1552061,,,,,,,,,
40.86436429,-77.83783921,325.1003809,,,,,,,,,
40.86436577,-77.83785094,325.0463301,,,,,,,,,
40.8643672,-77.83786269,324.9930518,,,,,,,,,
40.86436855,-77.83787445,324.9405389,,,,,,,,,
40.86436984,-77.83788622,324.8887846,,,,,,,,,
40.86437105,-77.83789801,324.8377831,,,,,,,,,
40.8643722,-77.8379098,324.7875371,,,,,,,,,
40.86437327,-77.83792162,324.7380501,,,,,,,,,
40.86437426,-77.83793344,324.6893272,,,,,,,,,
40.86437517,-77.83794528,324.6413826,,,,,,,,,
40.86437599,-77.83795713,324.594231,,,,,,,,,
40.86437671,-77.837969,324.5478863,,,,,,,,,
40.86437733,-77.83798087,324.5023623,,,,,,,,,
40.86437785,-77.83799276,324.457676,,,,,,,,,
40.86437826,-77.83800465,324.4138927,,,,,,,,,
40.86437856,-77.83801655,324.3712196,,,,,,,,,
40.86437872,-77.83802844,324.3298952,,,,,,,,,
40.86437875,-77.83804034,324.2901576,,,,,,,,,
40.86437864,-77.83805224,324.2522435,,,,,,,,,
40.86437837,-77.83806413,324.2163633,,,,,,,,,
40.86437796,-77.83807601,324.1824749,,,,,,,,,
40.86437739,-77.83808788,324.1503607,,,,,,,,,
40.86437669,-77.83809974,324.1197972,,,,,,,,,
40.86437586,-77.83811158,324.0905598,,,,,,,,,
40.8643749,-77.8381234,324.0624223,,,,,,,,,
40.86437383,-77.8381352,324.0351575,,,,,,,,,
40.86437264,-77.83814698,324.0085394,,,,,,,,,
40.86437133,-77.83815875,323.9823833,,,,,,,,,
40.8643699,-77.83817049,323.9565278,,,,,,,,,
40.86436834,-77.83818222,323.9308148,,,,,,,,,
40.86436665,-77.83819391,323.9050886,,,,,,,,,
40.86436482,-77.83820558,323.8791964,,,,,,,,,
40.86436284,-77.8382172,323.8530183,,,,,,,,,
40.86436072,-77.83822878,323.8265486,,,,,,,,,
40.86435845,-77.83824031,323.7998117,,,,,,,,,
40.86435602,-77.83825178,323.7728317,,,,,,,,,
40.86435343,-77.83826319,323.7456316,,,,,,,,,
40.86435068,-77.83827453,323.7182328,,,,,,,,,
40.86434776,-77.83828579,323.690658,,,,,,,,,
40.86434467,-77.83829698,323.6630075,,,,,,,,,
40.86434144,-77.83830809,323.635688,,,,,,,,,
40.86433807,-77.83831913,323.6091948,,,,,,,,,
40.86433458,-77.83833012,323.5840217,,,,,,,,,
40.86433101,-77.83834106,323.5606595,,,,,,,,,
40.86432735,-77.83835195,323.5395399,,,,,,,,,
40.86432364,-77.83836281,323.5202972,,,,,,,,,
40.86431985,-77.83837363,323.5017501,,,,,,,,,
40.86431601,-77.83838438,323.4826808,,,,,,,,,
40.86431211,-77.83839508,323.46188,,,,,,,,,
40.86430814,-77.83840574,323.4381279,,,,,,,,,
40.8643041,-77.83841636,323.4110951,,,,,,,,,
40.86430001,-77.83842693,323.3813199,,,,,,,,,
40.86429586,-77.83843745,323.3493857,,,,,,,,,
40.86429167,-77.83844795,323.3158749,,,,,,,,,
40.86428742,-77.83845841,323.2813703,,,,,,,,,
40.86428314,-77.83846885,323.2464561,,,,,,,,,
40.86427883,-77.83847926,323.2117184,,,,,,,,,
40.86427448,-77.83848966,323.1777452,,,,,,,,,
40.86427011,-77.83850003,323.1451262,,,,,,,,,
40.86426572,-77.83851039,323.1144521,,,,,,,,,
40.86426131,-77.83852074,323.0863137,,,,,,,,,
40.8642569,-77.83853107,323.0613002,,,,,,,,,
40.86404306,-77.8367944,330.6,,,,,,,,,
40.86404736,-77.836805,330.5001985,,,,,,,,,
40.86405176,-77.8368155,330.3960896,,,,,,,,,
40.86405625,-77.83682592,330.2882371,,,,,,,,,
40.86406081,-77.83683626,330.177214,,,,,,,,,
40.86406545,-77.83684655,330.0635912,,,,,,,,,
40.86407013,-77.83685678,329.9479376,,,,,,,,,
40.86407486,-77.83686698,329.8308215,,,,,,,,,
40.86407962,-77.83687715,329.7128107,,,,,,,,,
40.86408441,-77.8368873,329.5944735,,,,,,,,,
40.8640892,-77.83689745,329.4763789,,,,,,,,,
40.86409399,-77.83690759,329.3590971,,,,,,,,,
40.86409877,-77.83691775,329.2431998,,,,,,,,,
40.86410353,-77.83692793,329.1292606,,,,,,,,,
40.86410825,-77.83693814,329.0178552,,,,,,,,,
40.86411291,-77.83694838,328.9097679,,,,,,,,,
40.86411752,-77.83695867,328.805349,,,,,,,,,
40.86412205,-77.83696902,328.7051689,,,,,,,,,
40.86412651,-77.83697943,328.6095341,,,,,,,,,
